scenario;environment;levy;flood;seed;origin_region;destination_region;node_type;trips;travelers;traveler_distance;mean_distance_per_traveler
13_levy_off_flood_both;13;False;both;0;Cidade Baixa;Cidade Baixa;pharmacy;18649.0;22274.0;1497117.4923678075;67.21367928382004
13_levy_off_flood_both;13;False;both;0;Cidade Baixa;Cidade Baixa;restaurant;21210.0;93153.0;4888573.55806821;52.47897070484268
13_levy_off_flood_both;13;False;both;0;Cidade Baixa;Farroupilha;pharmacy;616.0;680.0;141684.60341391483;208.35971090281592
13_levy_off_flood_both;13;False;both;0;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_off_flood_both;13;False;both;0;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_off_flood_both;13;False;both;0;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_off_flood_both;13;False;both;0;Floresta;Centro Histórico;marketplace;230.0;525.0;437695.9048610482;833.7064854496157
13_levy_off_flood_both;13;False;both;0;Floresta;Centro Histórico;restaurant;115.0;363.0;280003.4746305477;771.359434243933
13_levy_off_flood_both;13;False;both;0;Floresta;Floresta;marketplace;14083.0;50424.0;6876412.960989251;136.37182613416726
13_levy_off_flood_both;13;False;both;0;Floresta;Floresta;pharmacy;10010.0;13373.0;1696708.3101138852;126.87566814580761
13_levy_off_flood_both;13;False;both;0;Floresta;Floresta;restaurant;9919.0;51586.0;6373210.449562989;123.5453504742176
13_levy_off_flood_both;13;False;both;0;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_off_flood_both;13;False;both;0;Floresta;Moinhos de Vento;restaurant;608.0;2856.0;560799.9060766078;196.35851053102513
13_levy_off_flood_both;13;False;both;0;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_off_flood_both;13;False;both;0;Independência;Bom Fim;restaurant;608.0;1792.0;110139.6235149001;61.46184347929693
13_levy_off_flood_both;13;False;both;0;Independência;Independência;marketplace;16424.0;49464.0;2974727.693053384;60.13924658445301
13_levy_off_flood_both;13;False;both;0;Independência;Independência;pharmacy;10776.0;13024.0;1124400.6622473951;86.3329746811575
13_levy_off_flood_both;13;False;both;0;Independência;Independência;restaurant;10992.0;47872.0;3436838.7629861822;71.79225357173677
13_levy_off_flood_both;13;False;both;0;Independência;Moinhos de Vento;marketplace;888.0;3576.0;404916.906722536;113.23179718191723
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Floresta;marketplace;1768.0;5528.0;987560.6985128534;178.6470149263483
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Floresta;pharmacy;576.0;576.0;133919.9492150526;232.49991183168854
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Floresta;restaurant;608.0;3216.0;133088.94127899877;41.383377263370264
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Moinhos de Vento;marketplace;20272.0;73176.0;9033275.089117475;123.44587144852787
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1951461.2365543074;97.57306182771536
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Moinhos de Vento;restaurant;15200.0;77104.0;9581162.728301123;124.26284924648687
13_levy_off_flood_both;13;False;both;0;Moinhos de Vento;Rio Branco;restaurant;1216.0;3296.0;411672.7832192837;124.90072306410306
13_levy_off_flood_both;13;False;both;0;Praia de Belas;Cidade Baixa;pharmacy;133.0;210.0;25313.308490497453;120.53956424046406
13_levy_off_flood_both;13;False;both;0;Praia de Belas;Praia de Belas;marketplace;1458.0;3267.0;184251.10579766816;56.39764487225839
13_levy_off_flood_both;13;False;both;0;Praia de Belas;Praia de Belas;pharmacy;1002.0;1036.0;153793.8907390983;148.44970148561612
13_levy_off_flood_both;13;False;both;0;Praia de Belas;Praia de Belas;restaurant;1323.0;4120.0;545361.1837816661;132.36921936448206
13_levy_off_flood_both;13;False;both;0;Rio Branco;Bom Fim;marketplace;888.0;3672.0;234728.37062239667;63.92384820871369
13_levy_off_flood_both;13;False;both;0;Rio Branco;Bom Fim;pharmacy;600.0;608.0;87821.59315032564;144.4434097867198
13_levy_off_flood_both;13;False;both;0;Rio Branco;Independência;marketplace;176.0;400.0;50172.7324710931;125.43183117773275
13_levy_off_flood_both;13;False;both;0;Rio Branco;Independência;restaurant;560.0;1288.0;148831.54982780194;115.55244551847977
13_levy_off_flood_both;13;False;both;0;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_off_flood_both;13;False;both;0;Rio Branco;Rio Branco;marketplace;32504.0;117624.0;10889542.289153028;92.57925499177912
13_levy_off_flood_both;13;False;both;0;Rio Branco;Rio Branco;pharmacy;21008.0;30352.0;2676233.438213734;88.17321554473293
13_levy_off_flood_both;13;False;both;0;Rio Branco;Rio Branco;restaurant;22496.0;122384.0;12139879.469036844;99.19498847101617
13_levy_off_flood_both;13;False;both;0;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Rio Branco;marketplace;888.0;4032.0;404560.51279227977;100.33742876792653
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Rio Branco;pharmacy;416.0;416.0;31947.713939808393;76.79738927838557
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;781731.6721993885;93.77779177056004
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2876163.6081735576;87.73071035180446
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santana;marketplace;880.0;2432.0;330813.6980216003;136.02536925230277
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santana;pharmacy;352.0;352.0;57938.64203850458;164.5984148821153
13_levy_off_flood_both;13;False;both;0;Santa Cecília;Santana;restaurant;608.0;1400.0;222146.94528599072;158.67638948999337
13_levy_off_flood_both;13;False;both;0;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_off_flood_both;13;False;both;0;Santana;Azenha;pharmacy;525.0;525.0;39972.47374042215;76.13804521985172
13_levy_off_flood_both;13;False;both;0;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_off_flood_both;13;False;both;0;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_off_flood_both;13;False;both;0;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_off_flood_both;13;False;both;0;Santana;Santana;marketplace;37024.0;134344.0;11866348.048282564;88.32808348927055
13_levy_off_flood_both;13;False;both;0;Santana;Santana;pharmacy;25176.0;34264.0;2803090.7915061773;81.8086268826225
13_levy_off_flood_both;13;False;both;0;Santana;Santana;restaurant;26144.0;138432.0;11926781.176645048;86.15624405227872
13_levy_on_flood_none;13;True;none;0;Azenha;Azenha;marketplace;26176.0;91400.0;7489631.899557334;81.94345623148068
13_levy_on_flood_none;13;True;none;0;Azenha;Azenha;pharmacy;17198.0;22379.0;1691308.4825107635;75.57569518346502
13_levy_on_flood_none;13;True;none;0;Azenha;Azenha;restaurant;20040.0;96512.0;8522545.049806315;88.30554801274779
13_levy_on_flood_none;13;True;none;0;Azenha;Cidade Baixa;pharmacy;1152.0;1576.0;153745.59056496556;97.55430873411521
13_levy_on_flood_none;13;True;none;0;Azenha;Cidade Baixa;restaurant;608.0;2120.0;186448.05873387057;87.94719751597668
13_levy_on_flood_none;13;True;none;0;Azenha;Praia de Belas;marketplace;928.0;2352.0;3249214.1905898172;1381.4686184480515
13_levy_on_flood_none;13;True;none;0;Azenha;Santana;marketplace;1720.0;5448.0;493482.5623326533;90.58049969395252
13_levy_on_flood_none;13;True;none;0;Azenha;Santana;restaurant;12.0;46.0;8715.474095159781;189.46682815564742
13_levy_on_flood_none;13;True;none;0;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4939716.088694392;68.59954572678579
13_levy_on_flood_none;13;True;none;0;Bom Fim;Bom Fim;pharmacy;13839.0;18351.0;1202386.250491727;65.52156560905274
