Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
26;2;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
26;2;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
26;2;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
26;2;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
26;2;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
26;2;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
26;2;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
26;2;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
26;2;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
26;2;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
26;2;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
27;3;1;Azenha;13805;13800;5;0;0;0;13782;23;0;0;0;0
27;3;1;Bom Fim;11592;11584;8;0;0;0;11572;20;0;0;0;0
27;3;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
27;3;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
27;3;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
27;3;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
27;3;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
27;3;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
27;3;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
27;3;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
27;3;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
27;3;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
27;3;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
28;4;1;Azenha;13805;13800;5;0;0;0;13782;23;0;0;0;0
28;4;1;Bom Fim;11592;11584;8;0;0;0;11572;20;0;0;0;0
28;4;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
28;4;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
28;4;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
28;4;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
28;4;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
28;4;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
28;4;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
28;4;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
28;4;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
28;4;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
28;4;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
29;5;1;Azenha;13805;13800;5;0;0;0;13782;23;0;0;0;0
29;5;1;Bom Fim;11592;11584;8;0;0;0;11572;20;0;0;0;0
29;5;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
29;5;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
29;5;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
29;5;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
29;5;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
29;5;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
29;5;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
29;5;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
29;5;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
29;5;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
29;5;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
30;6;1;Azenha;13805;13800;5;0;0;0;13782;23;0;0;0;0
30;6;1;Bom Fim;11592;11584;8;0;0;0;11572;20;0;0;0;0
30;6;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
30;6;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
30;6;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
30;6;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
30;6;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
30;6;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
30;6;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
30;6;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
30;6;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
30;6;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
30;6;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
31;7;1;Azenha;13805;13800;5;0;0;0;13782;23;0;0;0;0
31;7;1;Bom Fim;11592;11584;8;0;0;0;11572;20;0;0;0;0
31;7;1;Centro;39172;39154;18;0;0;0;39098;74;0;0;0;0
31;7;1;Cidade Baixa;15379;15373;6;0;0;0;15353;26;0;0;0;0
31;7;1;Farroupilha;952;952;0;0;0;0;951;1;0;0;0;0
31;7;1;Floresta;11591;11588;3;0;0;0;11571;20;0;0;0;0
31;7;1;Independência;8108;8103;5;0;0;0;8094;14;0;0;0;0
31;7;1;Menino Deus;31656;31647;9;0;0;0;31602;54;0;0;0;0
31;7;1;Moinhos de Vento;11940;11937;3;0;0;0;11920;20;0;0;0;0
31;7;1;Praia de Belas;2272;2272;0;0;0;0;2269;3;0;0;0;0
31;7;1;Rio Branco;17535;17529;6;0;0;0;17505;30;0;0;0;0
31;7;1;Santa Cecília;5762;5759;3;0;0;0;5753;9;0;0;0;0
31;7;1;Santana;20725;20718;7;0;0;0;20690;35;0;0;0;0
32;8;1;Azenha;13793;13715;78;-12;-85;73;13634;159;0;-148;136;0
32;8;1;Bom Fim;11567;11493;74;-25;-91;66;11433;134;0;-139;114;0
32;8;1;Centro;39318;39106;212;146;-48;194;38854;464;0;-244;390;0
32;8;1;Cidade Baixa;15377;15289;88;-2;-84;82;15199;178;0;-154;152;0
32;8;1;Farroupilha;857;854;3;-95;-98;3;847;10;0;-104;9;0
32;8;1;Floresta;11582;11523;59;-9;-65;56;11448;134;0;-123;114;0
32;8;1;Independência;8059;8010;49;-49;-93;44;7965;94;0;-129;80;0
32;8;1;Menino Deus;31764;31592;172;108;-55;163;31397;367;0;-205;313;0
32;8;1;Moinhos de Vento;11934;11875;59;-6;-62;56;11796;138;0;-124;118;0
32;8;1;Praia de Belas;2200;2196;4;-72;-76;4;2175;25;0;-94;22;0
32;8;1;Rio Branco;17561;17461;100;26;-68;94;17358;203;0;-147;173;0
32;8;1;Santa Cecília;5708;5678;30;-54;-81;27;5642;66;0;-111;57;0
32;8;1;Santana;20769;20653;116;44;-65;109;20529;240;0;-161;205;0
33;9;1;Azenha;13793;13715;78;0;0;0;13634;159;0;0;0;0
33;9;1;Bom Fim;11567;11493;74;0;0;0;11433;134;0;0;0;0
33;9;1;Centro;39318;39106;212;0;0;0;38854;464;0;0;0;0
33;9;1;Cidade Baixa;15377;15289;88;0;0;0;15199;178;0;0;0;0
33;9;1;Farroupilha;857;854;3;0;0;0;847;10;0;0;0;0
33;9;1;Floresta;11582;11523;59;0;0;0;11448;134;0;0;0;0
33;9;1;Independência;8059;8010;49;0;0;0;7965;94;0;0;0;0
33;9;1;Menino Deus;31764;31592;172;0;0;0;31397;367;0;0;0;0
33;9;1;Moinhos de Vento;11934;11875;59;0;0;0;11796;138;0;0;0;0
33;9;1;Praia de Belas;2200;2196;4;0;0;0;2175;25;0;0;0;0
33;9;1;Rio Branco;17561;17461;100;0;0;0;17358;203;0;0;0;0
33;9;1;Santa Cecília;5708;5678;30;0;0;0;5642;66;0;0;0;0
33;9;1;Santana;20769;20653;116;0;0;0;20529;240;0;0;0;0
34;10;1;Azenha;13781;13630;151;-12;-85;73;13485;296;0;-149;137;0
34;10;1;Bom Fim;11542;11402;140;-25;-91;66;11293;249;0;-140;115;0
34;10;1;Centro;39464;39058;406;146;-48;194;38610;854;0;-244;390;0
34;10;1;Cidade Baixa;15375;15205;170;-2;-84;82;15045;330;0;-154;152;0
34;10;1;Farroupilha;762;756;6;-95;-98;3;743;19;0;-104;9;0
34;10;1;Floresta;11573;11458;115;-9;-65;56;11324;249;0;-124;115;0
34;10;1;Independência;8010;7917;93;-49;-93;44;7836;174;0;-129;80;0
34;10;1;Menino Deus;31872;31537;335;108;-55;163;31191;681;0;-206;314;0
34;10;1;Moinhos de Vento;11928;11813;115;-6;-62;56;11672;256;0;-124;118;0
34;10;1;Praia de Belas;2128;2120;8;-72;-76;4;2081;47;0;-94;22;0
34;10;1;Rio Branco;17588;17393;195;27;-68;95;17211;377;0;-147;174;0
34;10;1;Santa Cecília;5654;5597;57;-54;-81;27;5531;123;0;-111;57;0
34;10;1;Santana;20812;20587;225;43;-66;109;20367;445;0;-162;205;0
35;11;1;Azenha;13781;13630;151;0;0;0;13485;296;0;0;0;0
35;11;1;Bom Fim;11542;11402;140;0;0;0;11293;249;0;0;0;0
35;11;1;Centro;39464;39058;406;0;0;0;38610;854;0;0;0;0
35;11;1;Cidade Baixa;15375;15205;170;0;0;0;15045;330;0;0;0;0
35;11;1;Farroupilha;762;756;6;0;0;0;743;19;0;0;0;0
35;11;1;Floresta;11573;11458;115;0;0;0;11324;249;0;0;0;0
35;11;1;Independência;8010;7917;93;0;0;0;7836;174;0;0;0;0
35;11;1;Menino Deus;31872;31537;335;0;0;0;31191;681;0;0;0;0
35;11;1;Moinhos de Vento;11928;11813;115;0;0;0;11672;256;0;0;0;0
35;11;1;Praia de Belas;2128;2120;8;0;0;0;2081;47;0;0;0;0
35;11;1;Rio Branco;17588;17393;195;0;0;0;17211;377;0;0;0;0
35;11;1;Santa Cecília;5654;5597;57;0;0;0;5531;123;0;0;0;0
35;11;1;Santana;20812;20587;225;0;0;0;20367;445;0;0;0;0
36;12;1;Azenha;13768;13544;224;-13;-86;73;13335;433;0;-150;137;0
36;12;1;Bom Fim;11517;11311;206;-25;-91;66;11153;364;0;-140;115;0
36;12;1;Centro;39611;39010;601;147;-48;195;38366;1245;0;-244;391;0
36;12;1;Cidade Baixa;15375;15121;254;0;-84;84;14892;483;0;-153;153;0
36;12;1;Farroupilha;666;657;9;-96;-99;3;637;29;0;-106;10;0
36;12;1;Floresta;11563;11392;171;-10;-66;56;11199;364;0;-125;115;0
36;12;1;Independência;7962;7824;138;-48;-93;45;7707;255;0;-129;81;0
36;12;1;Menino Deus;31979;31481;498;107;-56;163;30984;995;0;-207;314;0
36;12;1;Moinhos de Vento;11922;11750;172;-6;-63;57;11547;375;0;-125;119;0
36;12;1;Praia de Belas;2057;2044;13;-71;-76;5;1987;70;0;-94;23;0
36;12;1;Rio Branco;17612;17322;290;24;-71;95;17061;551;0;-150;174;0
36;12;1;Santa Cecília;5600;5516;84;-54;-81;27;5420;180;0;-111;57;0
36;12;1;Santana;20857;20521;336;45;-66;111;20206;651;0;-161;206;0
37;13;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
37;13;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
37;13;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
37;13;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
37;13;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
37;13;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
37;13;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
37;13;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
37;13;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
37;13;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
37;13;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
37;13;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
37;13;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
38;14;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
38;14;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
38;14;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
38;14;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
38;14;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
38;14;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
38;14;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
38;14;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
38;14;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
38;14;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
38;14;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
38;14;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
38;14;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
39;15;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
39;15;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
39;15;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
39;15;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
39;15;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
39;15;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
39;15;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
39;15;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
39;15;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
39;15;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
39;15;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
39;15;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
39;15;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
40;16;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
40;16;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
40;16;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
40;16;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
40;16;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
40;16;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
40;16;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
40;16;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
40;16;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
40;16;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
40;16;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
40;16;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
40;16;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
41;17;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
41;17;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
41;17;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
41;17;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
41;17;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
41;17;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
41;17;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
41;17;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
41;17;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
41;17;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
41;17;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
41;17;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
41;17;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
42;18;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
42;18;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
42;18;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
42;18;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
42;18;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
42;18;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
42;18;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
42;18;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
42;18;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
42;18;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
42;18;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
42;18;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
42;18;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
43;19;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
43;19;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
43;19;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
43;19;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
43;19;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
43;19;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
43;19;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
43;19;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
43;19;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
43;19;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
43;19;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
43;19;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
43;19;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
44;20;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
44;20;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
44;20;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
44;20;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
44;20;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
44;20;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
44;20;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
44;20;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
44;20;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
44;20;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
44;20;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
44;20;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
44;20;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
45;21;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
45;21;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
45;21;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
45;21;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
45;21;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
45;21;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
45;21;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
45;21;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
45;21;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
45;21;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
45;21;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
45;21;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
45;21;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
46;22;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
46;22;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
46;22;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
46;22;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
46;22;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
46;22;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
46;22;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
46;22;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
46;22;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
46;22;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
46;22;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
46;22;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
46;22;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
47;23;1;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
47;23;1;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
47;23;1;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
47;23;1;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
47;23;1;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
47;23;1;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
47;23;1;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
47;23;1;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
47;23;1;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
47;23;1;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
47;23;1;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
47;23;1;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
47;23;1;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
48;0;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
48;0;2;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
48;0;2;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
48;0;2;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
48;0;2;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
48;0;2;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
48;0;2;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
48;0;2;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
48;0;2;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
48;0;2;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
48;0;2;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
48;0;2;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
48;0;2;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
49;1;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
49;1;2;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
49;1;2;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
49;1;2;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
49;1;2;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
49;1;2;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
49;1;2;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
49;1;2;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
49;1;2;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
49;1;2;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
49;1;2;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
49;1;2;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
49;1;2;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
50;2;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
50;2;2;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
50;2;2;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
50;2;2;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
50;2;2;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
50;2;2;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
50;2;2;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
50;2;2;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
50;2;2;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
50;2;2;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
50;2;2;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
50;2;2;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
50;2;2;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
51;3;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
51;3;2;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
51;3;2;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
51;3;2;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
51;3;2;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
51;3;2;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
51;3;2;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
51;3;2;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
51;3;2;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
51;3;2;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
51;3;2;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
51;3;2;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
51;3;2;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
52;4;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
52;4;2;Bom Fim;11517;11311;206;0;0;0;11153;364;0;0;0;0
52;4;2;Centro;39611;39010;601;0;0;0;38366;1245;0;0;0;0
52;4;2;Cidade Baixa;15375;15121;254;0;0;0;14892;483;0;0;0;0
52;4;2;Farroupilha;666;657;9;0;0;0;637;29;0;0;0;0
52;4;2;Floresta;11563;11392;171;0;0;0;11199;364;0;0;0;0
52;4;2;Independência;7962;7824;138;0;0;0;7707;255;0;0;0;0
52;4;2;Menino Deus;31979;31481;498;0;0;0;30984;995;0;0;0;0
52;4;2;Moinhos de Vento;11922;11750;172;0;0;0;11547;375;0;0;0;0
52;4;2;Praia de Belas;2057;2044;13;0;0;0;1987;70;0;0;0;0
52;4;2;Rio Branco;17612;17322;290;0;0;0;17061;551;0;0;0;0
52;4;2;Santa Cecília;5600;5516;84;0;0;0;5420;180;0;0;0;0
52;4;2;Santana;20857;20521;336;0;0;0;20206;651;0;0;0;0
53;5;2;Azenha;13768;13544;224;0;0;0;13335;433;0;0;0;0
