Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
4;4;0;Auxiliadora;9933;9683;250;0;0;0
4;4;0;Azenha;15054;13554;1500;250;-250;500
4;4;0;Bela Vista;12287;11537;750;500;0;500
4;4;0;Belém Novo;10600;10100;500;0;0;0
4;4;0;Belém Velho;11335;10585;750;250;0;250
4;4;0;Boa Vista;10553;9803;750;0;0;0
4;4;0;Boa Vista do Sul;2059;2059;0;0;0;0
4;4;0;Bom Fim;11093;10593;500;-500;-500;0
4;4;0;Bom Jesus;27925;27925;0;-500;-500;0
4;4;0;Camaquã;17688;16938;750;-250;-500;250
4;4;0;Campo Novo;8266;8266;0;-250;-250;0
4;4;0;Cascata;12763;12013;750;0;-250;250
4;4;0;Cavalhada;29299;28799;500;250;0;250
4;4;0;Centro Histórico;38654;38404;250;0;0;0
4;4;0;Chácara das Pedras;7168;6668;500;0;0;0
4;4;0;Chapéu do Sol;2913;2663;250;0;0;0
4;4;0;Cidade Baixa;15629;14879;750;0;-250;250
4;4;0;Cel. Aparício Borges;18053;17803;250;-500;-500;0
4;4;0;Costa e Silva;15342;14842;500;-250;-500;250
4;4;0;Cristal;29196;29196;0;-1000;-1000;0
4;4;0;Cristo Redentor;15705;15705;0;-250;-250;0
4;4;0;Espírito Santo;5356;5356;0;-250;-250;0
4;4;0;Extrema;2231;1981;250;0;0;0
4;4;0;Farrapos;18736;18736;0;-250;-250;0
4;4;0;Farroupilha;961;711;250;-250;-250;0
4;4;0;Floresta;11846;11596;250;0;0;0
4;4;0;Glória;17067;16317;750;0;-250;250
4;4;0;Guarujá;5061;4811;250;0;0;0
4;4;0;Higienópolis;10974;10224;750;250;0;250
4;4;0;Hípica;18895;18395;500;250;0;250
4;4;0;Humaitá;11252;11252;0;0;0;0
4;4;0;Independência;8362;7612;750;250;0;250
4;4;0;Ipanema;13728;13228;500;250;0;250
4;4;0;Jardim Botânico;13271;12521;750;500;0;500
4;4;0;Jardim Carvalho;25886;24636;1250;500;0;500
4;4;0;Jardim do Salso;4905;4405;500;250;0;250
4;4;0;Jardim Leopoldina;18016;17266;750;0;-250;250
4;4;0;Jardim Europa;3049;2049;1000;250;-250;500
4;4;0;Jardim Floresta;4557;3057;1500;250;0;250
4;4;0;Jardim Isabel;3585;2835;750;0;0;0
4;4;0;Jardim Itú;17603;17603;0;0;0;0
4;4;0;Jardim Lindóia;6667;6167;500;-250;-250;0
4;4;0;Jardim Sabará;12530;12030;500;-250;-500;250
4;4;0;Jardim São Pedro;3967;3717;250;0;0;0
4;4;0;Lageado;4481;4481;0;0;0;0
4;4;0;Lami;4539;4289;250;0;0;0
4;4;0;Lomba do Pinheiro;57606;57106;500;0;0;0
4;4;0;Mário Quintana;38116;37866;250;0;0;0
4;4;0;Medianeira;11723;10973;750;0;0;0
4;4;0;Menino Deus;30150;29900;250;-250;-250;0
4;4;0;Moinhos de Vento;11937;11437;500;0;0;0
4;4;0;Mont'Serrat;11736;11236;500;0;0;0
4;4;0;Morro Santana;19638;19138;500;250;0;250
4;4;0;Navegantes;4327;4077;250;0;0;0
4;4;0;Nonoai;24160;23660;500;0;-250;250
4;4;0;Parque Santa Fé;6876;5876;1000;-250;-250;0
