Frame;Hour;Susceptible;Infected;Removed;dS;dI;dR;
3015;15;1074291;702;4604;0;0;0;
3016;16;1074241;702;4654;-50;0;50;
3017;17;1074241;702;4654;0;0;0;
3018;18;1074241;702;4654;0;0;0;
3019;19;1074241;702;4654;0;0;0;
3020;20;1074241;702;4654;0;0;0;
3021;21;1074241;702;4654;0;0;0;
3022;22;1074241;702;4654;0;0;0;
3023;23;1074241;702;4654;0;0;0;
3024;0;1074222;671;4704;-19;-31;50;
3025;1;1074222;671;4704;0;0;0;
3026;2;1074222;671;4704;0;0;0;
3027;3;1074222;671;4704;0;0;0;
3028;4;1074222;671;4704;0;0;0;
3029;5;1074222;671;4704;0;0;0;
3030;6;1074222;671;4704;0;0;0;
3031;7;1074222;652;4723;0;-19;19;
3032;8;1074204;624;4769;-18;-28;46;
3033;9;1074204;624;4769;0;0;0;
3034;10;1074204;624;4769;0;0;0;
3035;11;1074204;624;4769;0;0;0;
3036;12;1074204;624;4769;0;0;0;
3037;13;1074204;624;4769;0;0;0;
3038;14;1074204;624;4769;0;0;0;
3039;15;1074204;624;4769;0;0;0;
3040;16;1074187;597;4813;-17;-27;44;
3041;17;1074187;597;4813;0;0;0;
3042;18;1074187;597;4813;0;0;0;
3043;19;1074187;597;4813;0;0;0;
3044;20;1074187;597;4813;0;0;0;
3045;21;1074187;597;4813;0;0;0;
3046;22;1074187;597;4813;0;0;0;
3047;23;1074187;597;4813;0;0;0;
3048;0;1074078;664;4855;-109;67;42;
3049;1;1074078;664;4855;0;0;0;
3050;2;1074078;664;4855;0;0;0;
3051;3;1074078;664;4855;0;0;0;
3052;4;1074078;664;4855;0;0;0;
3053;5;1074078;664;4855;0;0;0;
3054;6;1074078;664;4855;0;0;0;
3055;7;1074076;638;4883;-2;-26;28;
3056;8;1073961;708;4928;-115;70;45;
3057;9;1073961;708;4928;0;0;0;
3058;10;1073961;708;4928;0;0;0;
3059;11;1073961;708;4928;0;0;0;
3060;12;1073961;708;4928;0;0;0;
3061;13;1073961;708;4928;0;0;0;
3062;14;1073961;708;4928;0;0;0;
3063;15;1073961;708;4928;0;0;0;
3064;16;1073834;785;4978;-127;77;50;
3065;17;1073834;785;4978;0;0;0;
3066;18;1073834;785;4978;0;0;0;
3067;19;1073834;785;4978;0;0;0;
3068;20;1073834;785;4978;0;0;0;
3069;21;1073834;785;4978;0;0;0;
3070;22;1073834;785;4978;0;0;0;
3071;23;1073834;785;4978;0;0;0;
3072;0;1073746;817;5034;-88;32;56;
3073;1;1073746;817;5034;0;0;0;
3074;2;1073746;817;5034;0;0;0;
3075;3;1073746;817;5034;0;0;0;
3076;4;1073746;817;5034;0;0;0;
3077;5;1073746;817;5034;0;0;0;
3078;6;1073746;817;5034;0;0;0;
3079;7;1073745;791;5061;-1;-26;27;
3080;8;1073657;823;5117;-88;32;56;
3081;9;1073657;823;5117;0;0;0;
3082;10;1073657;823;5117;0;0;0;
3083;11;1073657;823;5117;0;0;0;
3084;12;1073657;823;5117;0;0;0;
3085;13;1073657;823;5117;0;0;0;
3086;14;1073657;823;5117;0;0;0;
3087;15;1073657;823;5117;0;0;0;
3088;16;1073565;857;5175;-92;34;58;
3089;17;1073565;857;5175;0;0;0;
3090;18;1073565;857;5175;0;0;0;
3091;19;1073565;857;5175;0;0;0;
3092;20;1073565;857;5175;0;0;0;
3093;21;1073565;857;5175;0;0;0;
3094;22;1073565;857;5175;0;0;0;
3095;23;1073565;857;5175;0;0;0;
3096;0;1073468;893;5236;-97;36;61;
3097;1;1073468;893;5236;0;0;0;
3098;2;1073468;893;5236;0;0;0;
3099;3;1073468;893;5236;0;0;0;
3100;4;1073468;893;5236;0;0;0;
3101;5;1073468;893;5236;0;0;0;
3102;6;1073468;893;5236;0;0;0;
3103;7;1073466;853;5278;-2;-40;42;
3104;8;1073371;888;5338;-95;35;60;
3105;9;1073371;888;5338;0;0;0;
3106;10;1073371;888;5338;0;0;0;
3107;11;1073371;888;5338;0;0;0;
3108;12;1073371;888;5338;0;0;0;
3109;13;1073371;888;5338;0;0;0;
3110;14;1073371;888;5338;0;0;0;
3111;15;1073371;888;5338;0;0;0;
3112;16;1073272;924;5401;-99;36;63;
3113;17;1073272;924;5401;0;0;0;
3114;18;1073272;924;5401;0;0;0;
3115;19;1073272;924;5401;0;0;0;
3116;20;1073272;924;5401;0;0;0;
3117;21;1073272;924;5401;0;0;0;
3118;22;1073272;924;5401;0;0;0;
3119;23;1073272;924;5401;0;0;0;
3120;0;1073190;940;5467;-82;16;66;
3121;1;1073190;940;5467;0;0;0;
3122;2;1073190;940;5467;0;0;0;
3123;3;1073190;940;5467;0;0;0;
3124;4;1073190;940;5467;0;0;0;
3125;5;1073190;940;5467;0;0;0;
3126;6;1073190;940;5467;0;0;0;
3127;7;1073189;896;5512;-1;-44;45;
3128;8;1073111;910;5576;-78;14;64;
3129;9;1073111;910;5576;0;0;0;
3130;10;1073111;910;5576;0;0;0;
3131;11;1073111;910;5576;0;0;0;
3132;12;1073111;910;5576;0;0;0;
3133;13;1073111;910;5576;0;0;0;
3134;14;1073111;910;5576;0;0;0;
3135;15;1073111;910;5576;0;0;0;
3136;16;1073032;924;5641;-79;14;65;
3137;17;1073032;924;5641;0;0;0;
3138;18;1073032;924;5641;0;0;0;
3139;19;1073032;924;5641;0;0;0;
3140;20;1073032;924;5641;0;0;0;
3141;21;1073032;924;5641;0;0;0;
3142;22;1073032;924;5641;0;0;0;
3143;23;1073032;924;5641;0;0;0;
3144;0;1072922;968;5707;-110;44;66;
3145;1;1072922;968;5707;0;0;0;
3146;2;1072922;968;5707;0;0;0;
3147;3;1072922;968;5707;0;0;0;
3148;4;1072922;968;5707;0;0;0;
3149;5;1072922;968;5707;0;0;0;
3150;6;1072922;968;5707;0;0;0;
3151;7;1072920;930;5747;-2;-38;40;
3152;8;1072811;973;5813;-109;43;66;
3153;9;1072811;973;5813;0;0;0;
3154;10;1072811;973;5813;0;0;0;
3155;11;1072811;973;5813;0;0;0;
3156;12;1072811;973;5813;0;0;0;
3157;13;1072811;973;5813;0;0;0;
3158;14;1072811;973;5813;0;0;0;
3159;15;1072811;973;5813;0;0;0;
3160;16;1072697;1018;5882;-114;45;69;
3161;17;1072697;1018;5882;0;0;0;
3162;18;1072697;1018;5882;0;0;0;
3163;19;1072697;1018;5882;0;0;0;
3164;20;1072697;1018;5882;0;0;0;
3165;21;1072697;1018;5882;0;0;0;
3166;22;1072697;1018;5882;0;0;0;
3167;23;1072697;1018;5882;0;0;0;
3168;0;1072669;974;5954;-28;-44;72;
3169;1;1072669;974;5954;0;0;0;
3170;2;1072669;974;5954;0;0;0;
3171;3;1072669;974;5954;0;0;0;
3172;4;1072669;974;5954;0;0;0;
3173;5;1072669;974;5954;0;0;0;
3174;6;1072669;974;5954;0;0;0;
3175;7;1072669;950;5978;0;-24;24;
3176;8;1072643;909;6045;-26;-41;67;
3177;9;1072643;909;6045;0;0;0;
3178;10;1072643;909;6045;0;0;0;
3179;11;1072643;909;6045;0;0;0;
3180;12;1072643;909;6045;0;0;0;
3181;13;1072643;909;6045;0;0;0;
3182;14;1072643;909;6045;0;0;0;
3183;15;1072643;909;6045;0;0;0;
3184;16;1072618;870;6109;-25;-39;64;
3185;17;1072618;870;6109;0;0;0;
3186;18;1072618;870;6109;0;0;0;
3187;19;1072618;870;6109;0;0;0;
3188;20;1072618;870;6109;0;0;0;
3189;21;1072618;870;6109;0;0;0;
3190;22;1072618;870;6109;0;0;0;
3191;23;1072618;870;6109;0;0;0;
3192;0;1072575;851;6171;-43;-19;62;
3193;1;1072575;851;6171;0;0;0;
3194;2;1072575;851;6171;0;0;0;
3195;3;1072575;851;6171;0;0;0;
3196;4;1072575;851;6171;0;0;0;
3197;5;1072575;851;6171;0;0;0;
3198;6;1072575;851;6171;0;0;0;
3199;7;1072575;839;6183;0;-12;12;
3200;8;1072534;821;6242;-41;-18;59;
3201;9;1072534;821;6242;0;0;0;
3202;10;1072534;821;6242;0;0;0;
3203;11;1072534;821;6242;0;0;0;
3204;12;1072534;821;6242;0;0;0;
3205;13;1072534;821;6242;0;0;0;
3206;14;1072534;821;6242;0;0;0;
3207;15;1072534;821;6242;0;0;0;
3208;16;1072494;803;6300;-40;-18;58;
3209;17;1072494;803;6300;0;0;0;
3210;18;1072494;803;6300;0;0;0;
3211;19;1072494;803;6300;0;0;0;
3212;20;1072494;803;6300;0;0;0;
3213;21;1072494;803;6300;0;0;0;
3214;22;1072494;803;6300;0;0;0;
3215;23;1072494;803;6300;0;0;0;
3216;0;1072389;851;6357;-105;48;57;
3217;1;1072389;851;6357;0;0;0;
3218;2;1072389;851;6357;0;0;0;
3219;3;1072389;851;6357;0;0;0;
3220;4;1072389;851;6357;0;0;0;
3221;5;1072389;851;6357;0;0;0;
3222;6;1072389;851;6357;0;0;0;
3223;7;1072388;822;6387;-1;-29;30;
3224;8;1072282;870;6445;-106;48;58;
3225;9;1072282;870;6445;0;0;0;
3226;10;1072282;870;6445;0;0;0;
3227;11;1072282;870;6445;0;0;0;
3228;12;1072282;870;6445;0;0;0;
3229;13;1072282;870;6445;0;0;0;
3230;14;1072282;870;6445;0;0;0;
3231;15;1072282;870;6445;0;0;0;
3232;16;1072171;919;6507;-111;49;62;
3233;17;1072171;919;6507;0;0;0;
3234;18;1072171;919;6507;0;0;0;
3235;19;1072171;919;6507;0;0;0;
3236;20;1072171;919;6507;0;0;0;
3237;21;1072171;919;6507;0;0;0;
3238;22;1072171;919;6507;0;0;0;
3239;23;1072171;919;6507;0;0;0;
3240;0;1072072;953;6572;-99;34;65;
3241;1;1072072;953;6572;0;0;0;
3242;2;1072072;953;6572;0;0;0;
3243;3;1072072;953;6572;0;0;0;
3244;4;1072072;953;6572;0;0;0;
3245;5;1072072;953;6572;0;0;0;
3246;6;1072072;953;6572;0;0;0;
3247;7;1072070;905;6622;-2;-48;50;
3248;8;1071974;937;6686;-96;32;64;
3249;9;1071974;937;6686;0;0;0;
3250;10;1071974;937;6686;0;0;0;
3251;11;1071974;937;6686;0;0;0;
3252;12;1071974;937;6686;0;0;0;
3253;13;1071974;937;6686;0;0;0;
3254;14;1071974;937;6686;0;0;0;
3255;15;1071974;937;6686;0;0;0;
3256;16;1071875;970;6752;-99;33;66;
3257;17;1071875;970;6752;0;0;0;
3258;18;1071875;970;6752;0;0;0;
3259;19;1071875;970;6752;0;0;0;
3260;20;1071875;970;6752;0;0;0;
3261;21;1071875;970;6752;0;0;0;
3262;22;1071875;970;6752;0;0;0;
3263;23;1071875;970;6752;0;0;0;
3264;0;1071768;1008;6821;-107;38;69;
3265;1;1071768;1008;6821;0;0;0;
3266;2;1071768;1008;6821;0;0;0;
3267;3;1071768;1008;6821;0;0;0;
3268;4;1071768;1008;6821;0;0;0;
3269;5;1071768;1008;6821;0;0;0;
3270;6;1071768;1008;6821;0;0;0;
3271;7;1071766;964;6867;-2;-44;46;
3272;8;1071662;1000;6935;-104;36;68;
3273;9;1071662;1000;6935;0;0;0;
3274;10;1071662;1000;6935;0;0;0;
3275;11;1071662;1000;6935;0;0;0;
3276;12;1071662;1000;6935;0;0;0;
3277;13;1071662;1000;6935;0;0;0;
3278;14;1071662;1000;6935;0;0;0;
3279;15;1071662;1000;6935;0;0;0;
3280;16;1071554;1037;7006;-108;37;71;
3281;17;1071554;1037;7006;0;0;0;
3282;18;1071554;1037;7006;0;0;0;
3283;19;1071554;1037;7006;0;0;0;
3284;20;1071554;1037;7006;0;0;0;
3285;21;1071554;1037;7006;0;0;0;
3286;22;1071554;1037;7006;0;0;0;
3287;23;1071554;1037;7006;0;0;0;
3288;0;1071446;1071;7080;-108;34;74;
3289;1;1071446;1071;7080;0;0;0;
3290;2;1071446;1071;7080;0;0;0;
3291;3;1071446;1071;7080;0;0;0;
3292;4;1071446;1071;7080;0;0;0;
3293;5;1071446;1071;7080;0;0;0;
3294;6;1071446;1071;7080;0;0;0;
3295;7;1071444;1020;7133;-2;-51;53;
3296;8;1071339;1053;7205;-105;33;72;
3297;9;1071339;1053;7205;0;0;0;
3298;10;1071339;1053;7205;0;0;0;
3299;11;1071339;1053;7205;0;0;0;
3300;12;1071339;1053;7205;0;0;0;
3301;13;1071339;1053;7205;0;0;0;
3302;14;1071339;1053;7205;0;0;0;
3303;15;1071339;1053;7205;0;0;0;
3304;16;1071231;1086;7280;-108;33;75;
3305;17;1071231;1086;7280;0;0;0;
3306;18;1071231;1086;7280;0;0;0;
3307;19;1071231;1086;7280;0;0;0;
3308;20;1071231;1086;7280;0;0;0;
3309;21;1071231;1086;7280;0;0;0;
3310;22;1071231;1086;7280;0;0;0;
3311;23;1071231;1086;7280;0;0;0;
3312;0;1071114;1126;7357;-117;40;77;
3313;1;1071114;1126;7357;0;0;0;
3314;2;1071114;1126;7357;0;0;0;
3315;3;1071114;1126;7357;0;0;0;
3316;4;1071114;1126;7357;0;0;0;
3317;5;1071114;1126;7357;0;0;0;
3318;6;1071114;1126;7357;0;0;0;
3319;7;1071113;1074;7410;-1;-52;53;
3320;8;1071000;1111;7486;-113;37;76;
3321;9;1071000;1111;7486;0;0;0;
3322;10;1071000;1111;7486;0;0;0;
3323;11;1071000;1111;7486;0;0;0;
3324;12;1071000;1111;7486;0;0;0;
3325;13;1071000;1111;7486;0;0;0;
3326;14;1071000;1111;7486;0;0;0;
3327;15;1071000;1111;7486;0;0;0;
3328;16;1070883;1149;7565;-117;38;79;
3329;17;1070883;1149;7565;0;0;0;
3330;18;1070883;1149;7565;0;0;0;
3331;19;1070883;1149;7565;0;0;0;
3332;20;1070883;1149;7565;0;0;0;
3333;21;1070883;1149;7565;0;0;0;
3334;22;1070883;1149;7565;0;0;0;
3335;23;1070883;1149;7565;0;0;0;
3336;0;1070829;1121;7647;-54;-28;82;
3337;1;1070829;1121;7647;0;0;0;
3338;2;1070829;1121;7647;0;0;0;
3339;3;1070829;1121;7647;0;0;0;
3340;4;1070829;1121;7647;0;0;0;
3341;5;1070829;1121;7647;0;0;0;
3342;6;1070829;1121;7647;0;0;0;
3343;7;1070828;1070;7699;-1;-51;52;
3344;8;1070779;1043;7775;-49;-27;76;
3345;9;1070779;1043;7775;0;0;0;
3346;10;1070779;1043;7775;0;0;0;
3347;11;1070779;1043;7775;0;0;0;
3348;12;1070779;1043;7775;0;0;0;
3349;13;1070779;1043;7775;0;0;0;
3350;14;1070779;1043;7775;0;0;0;
3351;15;1070779;1043;7775;0;0;0;
3352;16;1070731;1017;7849;-48;-26;74;
3353;17;1070731;1017;7849;0;0;0;
3354;18;1070731;1017;7849;0;0;0;
3355;19;1070731;1017;7849;0;0;0;
3356;20;1070731;1017;7849;0;0;0;
3357;21;1070731;1017;7849;0;0;0;
3358;22;1070731;1017;7849;0;0;0;
3359;23;1070731;1017;7849;0;0;0;
3360;0;1070620;1056;7921;-111;39;72;
3361;1;1070620;1056;7921;0;0;0;
3362;2;1070620;1056;7921;0;0;0;
3363;3;1070620;1056;7921;0;0;0;
3364;4;1070620;1056;7921;0;0;0;
3365;5;1070620;1056;7921;0;0;0;
3366;6;1070620;1056;7921;0;0;0;
3367;7;1070619;1025;7953;-1;-31;32;
3368;8;1070509;1062;8026;-110;37;73;
3369;9;1070509;1062;8026;0;0;0;
3370;10;1070509;1062;8026;0;0;0;
3371;11;1070509;1062;8026;0;0;0;
3372;12;1070509;1062;8026;0;0;0;
3373;13;1070509;1062;8026;0;0;0;
3374;14;1070509;1062;8026;0;0;0;
3375;15;1070509;1062;8026;0;0;0;
3376;16;1070396;1100;8101;-113;38;75;
3377;17;1070396;1100;8101;0;0;0;
3378;18;1070396;1100;8101;0;0;0;
3379;19;1070396;1100;8101;0;0;0;
3380;20;1070396;1100;8101;0;0;0;
3381;21;1070396;1100;8101;0;0;0;
3382;22;1070396;1100;8101;0;0;0;
3383;23;1070396;1100;8101;0;0;0;
3384;0;1070286;1132;8179;-110;32;78;
3385;1;1070286;1132;8179;0;0;0;
3386;2;1070286;1132;8179;0;0;0;
3387;3;1070286;1132;8179;0;0;0;
3388;4;1070286;1132;8179;0;0;0;
3389;5;1070286;1132;8179;0;0;0;
3390;6;1070286;1132;8179;0;0;0;
3391;7;1070285;1090;8222;-1;-42;43;
3392;8;1070178;1120;8299;-107;30;77;
3393;9;1070178;1120;8299;0;0;0;
3394;10;1070178;1120;8299;0;0;0;
3395;11;1070178;1120;8299;0;0;0;
3396;12;1070178;1120;8299;0;0;0;
3397;13;1070178;1120;8299;0;0;0;
3398;14;1070178;1120;8299;0;0;0;
3399;15;1070178;1120;8299;0;0;0;
3400;16;1070068;1150;8379;-110;30;80;
3401;17;1070068;1150;8379;0;0;0;
3402;18;1070068;1150;8379;0;0;0;
3403;19;1070068;1150;8379;0;0;0;
3404;20;1070068;1150;8379;0;0;0;
3405;21;1070068;1150;8379;0;0;0;
3406;22;1070068;1150;8379;0;0;0;
3407;23;1070068;1150;8379;0;0;0;
3408;0;1069912;1224;8461;-156;74;82;
3409;1;1069912;1224;8461;0;0;0;
3410;2;1069912;1224;8461;0;0;0;
3411;3;1069912;1224;8461;0;0;0;
3412;4;1069912;1224;8461;0;0;0;
3413;5;1069912;1224;8461;0;0;0;
3414;6;1069912;1224;8461;0;0;0;
3415;7;1069910;1178;8509;-2;-46;48;
3416;8;1069753;1251;8593;-157;73;84;
3417;9;1069753;1251;8593;0;0;0;
3418;10;1069753;1251;8593;0;0;0;
3419;11;1069753;1251;8593;0;0;0;
3420;12;1069753;1251;8593;0;0;0;
3421;13;1069753;1251;8593;0;0;0;
3422;14;1069753;1251;8593;0;0;0;
3423;15;1069753;1251;8593;0;0;0;
3424;16;1069587;1328;8682;-166;77;89;
3425;17;1069587;1328;8682;0;0;0;
3426;18;1069587;1328;8682;0;0;0;
3427;19;1069587;1328;8682;0;0;0;
3428;20;1069587;1328;8682;0;0;0;
3429;21;1069587;1328;8682;0;0;0;
3430;22;1069587;1328;8682;0;0;0;
3431;23;1069587;1328;8682;0;0;0;
3432;0;1069440;1381;8776;-147;53;94;
3433;1;1069440;1381;8776;0;0;0;
3434;2;1069440;1381;8776;0;0;0;
3435;3;1069440;1381;8776;0;0;0;
3436;4;1069440;1381;8776;0;0;0;
3437;5;1069440;1381;8776;0;0;0;
3438;6;1069440;1381;8776;0;0;0;
3439;7;1069437;1322;8838;-3;-59;62;
3440;8;1069293;1372;8932;-144;50;94;
3441;9;1069293;1372;8932;0;0;0;
3442;10;1069293;1372;8932;0;0;0;
3443;11;1069293;1372;8932;0;0;0;
3444;12;1069293;1372;8932;0;0;0;
3445;13;1069293;1372;8932;0;0;0;
3446;14;1069293;1372;8932;0;0;0;
3447;15;1069293;1372;8932;0;0;0;
3448;16;1069145;1422;9030;-148;50;98;
3449;17;1069145;1422;9030;0;0;0;
3450;18;1069145;1422;9030;0;0;0;
3451;19;1069145;1422;9030;0;0;0;
3452;20;1069145;1422;9030;0;0;0;
3453;21;1069145;1422;9030;0;0;0;
3454;22;1069145;1422;9030;0;0;0;
3455;23;1069145;1422;9030;0;0;0;
3456;0;1068996;1470;9131;-149;48;101;
3457;1;1068996;1470;9131;0;0;0;
3458;2;1068996;1470;9131;0;0;0;
3459;3;1068996;1470;9131;0;0;0;
3460;4;1068996;1470;9131;0;0;0;
3461;5;1068996;1470;9131;0;0;0;
3462;6;1068996;1470;9131;0;0;0;
3463;7;1068993;1403;9201;-3;-67;70;
3464;8;1068850;1446;9301;-143;43;100;
3465;9;1068850;1446;9301;0;0;0;
3466;10;1068850;1446;9301;0;0;0;
3467;11;1068850;1446;9301;0;0;0;
3468;12;1068850;1446;9301;0;0;0;
3469;13;1068850;1446;9301;0;0;0;
3470;14;1068850;1446;9301;0;0;0;
3471;15;1068850;1446;9301;0;0;0;
3472;16;1068703;1490;9404;-147;44;103;
3473;17;1068703;1490;9404;0;0;0;
3474;18;1068703;1490;9404;0;0;0;
3475;19;1068703;1490;9404;0;0;0;
3476;20;1068703;1490;9404;0;0;0;
3477;21;1068703;1490;9404;0;0;0;
3478;22;1068703;1490;9404;0;0;0;
3479;23;1068703;1490;9404;0;0;0;
3480;0;1068559;1528;9510;-144;38;106;
3481;1;1068559;1528;9510;0;0;0;
3482;2;1068559;1528;9510;0;0;0;
3483;3;1068559;1528;9510;0;0;0;
3484;4;1068559;1528;9510;0;0;0;
3485;5;1068559;1528;9510;0;0;0;
3486;6;1068559;1528;9510;0;0;0;
3487;7;1068555;1452;9590;-4;-76;80;
3488;8;1068417;1487;9693;-138;35;103;
3489;9;1068417;1487;9693;0;0;0;
3490;10;1068417;1487;9693;0;0;0;
3491;11;1068417;1487;9693;0;0;0;
3492;12;1068417;1487;9693;0;0;0;
3493;13;1068417;1487;9693;0;0;0;
3494;14;1068417;1487;9693;0;0;0;
3495;15;1068417;1487;9693;0;0;0;
3496;16;1068277;1521;9799;-140;34;106;
3497;17;1068277;1521;9799;0;0;0;
3498;18;1068277;1521;9799;0;0;0;
3499;19;1068277;1521;9799;0;0;0;
3500;20;1068277;1521;9799;0;0;0;
3501;21;1068277;1521;9799;0;0;0;
3502;22;1068277;1521;9799;0;0;0;
3503;23;1068277;1521;9799;0;0;0;
3504;0;1068112;1578;9907;-165;57;108;
3505;1;1068112;1578;9907;0;0;0;
3506;2;1068112;1578;9907;0;0;0;
3507;3;1068112;1578;9907;0;0;0;
3508;4;1068112;1578;9907;0;0;0;
3509;5;1068112;1578;9907;0;0;0;
3510;6;1068112;1578;9907;0;0;0;
3511;7;1068110;1514;9973;-2;-64;66;
3512;8;1067949;1567;10081;-161;53;108;
3513;9;1067949;1567;10081;0;0;0;
3514;10;1067949;1567;10081;0;0;0;
3515;11;1067949;1567;10081;0;0;0;
3516;12;1067949;1567;10081;0;0;0;
3517;13;1067949;1567;10081;0;0;0;
3518;14;1067949;1567;10081;0;0;0;
3519;15;1067949;1567;10081;0;0;0;
3520;16;1067784;1621;10192;-165;54;111;
3521;17;1067784;1621;10192;0;0;0;
3522;18;1067784;1621;10192;0;0;0;
3523;19;1067784;1621;10192;0;0;0;
3524;20;1067784;1621;10192;0;0;0;
3525;21;1067784;1621;10192;0;0;0;
3526;22;1067784;1621;10192;0;0;0;
3527;23;1067784;1621;10192;0;0;0;
3528;0;1067755;1535;10307;-29;-86;115;
3529;1;1067755;1535;10307;0;0;0;
3530;2;1067755;1535;10307;0;0;0;
3531;3;1067755;1535;10307;0;0;0;
3532;4;1067755;1535;10307;0;0;0;
3533;5;1067755;1535;10307;0;0;0;
3534;6;1067755;1535;10307;0;0;0;
3535;7;1067755;1485;10357;0;-50;50;
3536;8;1067729;1405;10463;-26;-80;106;
3537;9;1067729;1405;10463;0;0;0;
3538;10;1067729;1405;10463;0;0;0;
3539;11;1067729;1405;10463;0;0;0;
3540;12;1067729;1405;10463;0;0;0;
3541;13;1067729;1405;10463;0;0;0;
3542;14;1067729;1405;10463;0;0;0;
3543;15;1067729;1405;10463;0;0;0;
3544;16;1067705;1329;10563;-24;-76;100;
3545;17;1067705;1329;10563;0;0;0;
3546;18;1067705;1329;10563;0;0;0;
3547;19;1067705;1329;10563;0;0;0;
3548;20;1067705;1329;10563;0;0;0;
3549;21;1067705;1329;10563;0;0;0;
3550;22;1067705;1329;10563;0;0;0;
3551;23;1067705;1329;10563;0;0;0;
3552;0;1067568;1372;10657;-137;43;94;
3553;1;1067568;1372;10657;0;0;0;
3554;2;1067568;1372;10657;0;0;0;
3555;3;1067568;1372;10657;0;0;0;
3556;4;1067568;1372;10657;0;0;0;
3557;5;1067568;1372;10657;0;0;0;
3558;6;1067568;1372;10657;0;0;0;
3559;7;1067567;1323;10707;-1;-49;50;
3560;8;1067434;1362;10801;-133;39;94;
3561;9;1067434;1362;10801;0;0;0;
3562;10;1067434;1362;10801;0;0;0;
3563;11;1067434;1362;10801;0;0;0;
3564;12;1067434;1362;10801;0;0;0;
3565;13;1067434;1362;10801;0;0;0;
3566;14;1067434;1362;10801;0;0;0;
3567;15;1067434;1362;10801;0;0;0;
3568;16;1067298;1401;10898;-136;39;97;
3569;17;1067298;1401;10898;0;0;0;
3570;18;1067298;1401;10898;0;0;0;
3571;19;1067298;1401;10898;0;0;0;
3572;20;1067298;1401;10898;0;0;0;
3573;21;1067298;1401;10898;0;0;0;
3574;22;1067298;1401;10898;0;0;0;
3575;23;1067298;1401;10898;0;0;0;
3576;0;1067182;1417;10998;-116;16;100;
3577;1;1067182;1417;10998;0;0;0;
3578;2;1067182;1417;10998;0;0;0;
3579;3;1067182;1417;10998;0;0;0;
3580;4;1067182;1417;10998;0;0;0;
3581;5;1067182;1417;10998;0;0;0;
3582;6;1067182;1417;10998;0;0;0;
3583;7;1067180;1372;11045;-2;-45;47;
3584;8;1067069;1385;11143;-111;13;98;
3585;9;1067069;1385;11143;0;0;0;
3586;10;1067069;1385;11143;0;0;0;
3587;11;1067069;1385;11143;0;0;0;
3588;12;1067069;1385;11143;0;0;0;
3589;13;1067069;1385;11143;0;0;0;
3590;14;1067069;1385;11143;0;0;0;
3591;15;1067069;1385;11143;0;0;0;
3592;16;1066958;1398;11241;-111;13;98;
3593;17;1066958;1398;11241;0;0;0;
3594;18;1066958;1398;11241;0;0;0;
3595;19;1066958;1398;11241;0;0;0;
3596;20;1066958;1398;11241;0;0;0;
3597;21;1066958;1398;11241;0;0;0;
3598;22;1066958;1398;11241;0;0;0;
3599;23;1066958;1398;11241;0;0;0;
3600;0;1066843;1414;11340;-115;16;99;
3601;1;1066843;1414;11340;0;0;0;
3602;2;1066843;1414;11340;0;0;0;
3603;3;1066843;1414;11340;0;0;0;
3604;4;1066843;1414;11340;0;0;0;
3605;5;1066843;1414;11340;0;0;0;
3606;6;1066843;1414;11340;0;0;0;
3607;7;1066841;1360;11396;-2;-54;56;
3608;8;1066732;1372;11493;-109;12;97;
3609;9;1066732;1372;11493;0;0;0;
3610;10;1066732;1372;11493;0;0;0;
3611;11;1066732;1372;11493;0;0;0;
3612;12;1066732;1372;11493;0;0;0;
3613;13;1066732;1372;11493;0;0;0;
3614;14;1066732;1372;11493;0;0;0;
3615;15;1066732;1372;11493;0;0;0;
3616;16;1066622;1384;11591;-110;12;98;
3617;17;1066622;1384;11591;0;0;0;
3618;18;1066622;1384;11591;0;0;0;
3619;19;1066622;1384;11591;0;0;0;
3620;20;1066622;1384;11591;0;0;0;
3621;21;1066622;1384;11591;0;0;0;
3622;22;1066622;1384;11591;0;0;0;
3623;23;1066622;1384;11591;0;0;0;
3624;0;1066495;1413;11689;-127;29;98;
3625;1;1066495;1413;11689;0;0;0;
3626;2;1066495;1413;11689;0;0;0;
3627;3;1066495;1413;11689;0;0;0;
3628;4;1066495;1413;11689;0;0;0;
3629;5;1066495;1413;11689;0;0;0;
3630;6;1066495;1413;11689;0;0;0;
3631;7;1066493;1363;11741;-2;-50;52;
3632;8;1066370;1389;11838;-123;26;97;
3633;9;1066370;1389;11838;0;0;0;
3634;10;1066370;1389;11838;0;0;0;
3635;11;1066370;1389;11838;0;0;0;
3636;12;1066370;1389;11838;0;0;0;
3637;13;1066370;1389;11838;0;0;0;
3638;14;1066370;1389;11838;0;0;0;
3639;15;1066370;1389;11838;0;0;0;
3640;16;1066246;1414;11937;-124;25;99;
3641;17;1066246;1414;11937;0;0;0;
3642;18;1066246;1414;11937;0;0;0;
3643;19;1066246;1414;11937;0;0;0;
3644;20;1066246;1414;11937;0;0;0;
3645;21;1066246;1414;11937;0;0;0;
3646;22;1066246;1414;11937;0;0;0;
3647;23;1066246;1414;11937;0;0;0;
3648;0;1066047;1512;12038;-199;98;101;
3649;1;1066047;1512;12038;0;0;0;
3650;2;1066047;1512;12038;0;0;0;
3651;3;1066047;1512;12038;0;0;0;
3652;4;1066047;1512;12038;0;0;0;
3653;5;1066047;1512;12038;0;0;0;
