Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
4;4;0;Coronel Aparício Borges;19347;18204;1143;87;-1021;1108
4;4;0;Costa e Silva;15636;14796;840;-206;-1000;794
4;4;0;Cristal;32928;31068;1860;990;-813;1803
4;4;0;Cristo Redentor;16254;15295;959;-244;-1058;814
4;4;0;Espírito Santo;5045;4797;248;-527;-727;200
4;4;0;Extrema;1579;1545;34;-398;-420;22
4;4;0;Farrapos;19328;18273;1055;307;-673;980
4;4;0;Farroupilha;440;440;0;-504;-396;-108
4;4;0;Floresta;11219;10550;669;-317;-944;627
4;4;0;Glória;16983;15963;1020;-144;-1015;871
4;4;0;Guarujá;4272;4071;201;-520;-669;149
4;4;0;Higienópolis;10263;9632;631;-426;-991;565
4;4;0;Hípica;18923;17927;996;286;-662;948
4;4;0;Humaitá;11404;10764;640;-123;-693;570
4;4;0;Independência;7398;6946;452;-737;-1049;312
4;4;0;Ipanema;13694;12947;747;-28;-711;683
4;4;0;Jardim Botânico;12048;11293;755;-510;-1134;624
4;4;0;Jardim Carvalho;25982;24401;1581;459;-933;1392
4;4;0;Jardim do Salso;3470;3289;181;-902;-1034;132
4;4;0;Jardim Dona Leopoldina;17933;16902;1031;-79;-1066;987
4;4;0;Jardim Europa;1309;1287;22;-954;-924;-30
4;4;0;Jardim Floresta;2484;2390;94;-812;-843;31
4;4;0;Jardim Isabel;2066;2031;35;-737;-718;-19
4;4;0;Jardim Itu;17884;16801;1083;62;-972;1034
4;4;0;Jardim Lindóia;6807;6412;395;-591;-925;334
4;4;0;Jardim Sabará;13298;12492;806;-215;-966;751
4;4;0;Jardim São Pedro;3160;2980;180;-785;-903;118
4;4;0;Lageado;4052;3854;198;-432;-594;162
4;4;0;Lami;3995;3787;208;-287;-472;185
4;4;0;Lomba do Pinheiro;60704;57412;3292;2540;-670;3210
4;4;0;Mário Quintana;39398;37257;2141;1256;-820;2076
4;4;0;Medianeira;10759;10115;644;-391;-1000;609
4;4;0;Menino Deus;32660;30633;2027;904;-924;1828
4;4;0;Moinhos de Vento;11564;10825;739;-423;-999;576
4;4;0;MontSerrat;10765;10096;669;-408;-1024;616
4;4;0;Morro Santana;19619;18471;1148;267;-811;1078
4;4;0;Navegantes;3674;3475;199;-653;-781;128
4;4;0;Nonoai;25662;24180;1482;535;-900;1435
4;4;0;Parque Santa Fé;5681;5366;315;-693;-960;267
4;4;0;Partenon;49923;47084;2839;1758;-996;2754
4;4;0;Passo DAreia;22306;20961;1345;342;-923;1265
4;4;0;Passo das Pedras;15827;14917;910;-64;-920;856
4;4;0;Pedra Redonda;155;128;27;-87;-64;-23
4;4;0;Petrópolis;38756;36388;2368;1282;-1003;2285
4;4;0;Pitinga;3962;3756;206;-412;-576;164
4;4;0;Ponta Grossa;8605;8168;437;-127;-517;390
4;4;0;Praia de Belas;1520;1397;123;-731;-807;76
4;4;0;Restinga;55919;52988;2931;2289;-493;2782
4;4;0;Rio Branco;17519;16383;1136;-65;-1013;948
4;4;0;Rubem Berta;34192;32279;1913;1034;-832;1866
4;4;0;Santa Cecília;4901;4590;311;-901;-1061;160
4;4;0;Santa Maria Goretti;2826;2594;232;-675;-837;162
4;4;0;Santa Rosa de Lima;36645;34604;2041;1276;-696;1972
4;4;0;Santa Tereza;40973;38638;2335;1402;-864;2266
4;4;0;Santana;21016;19631;1385;224;-964;1188
4;4;0;Santo Antônio;13015;12125;890;-83;-934;851
4;4;0;São Caetano;605;413;192;-165;-321;156
4;4;0;São Geraldo;8412;7818;594;-265;-787;522
4;4;0;São João;12256;11378;878;16;-776;792
4;4;0;São Sebastião;6496;6072;424;-515;-878;363
4;4;0;Sarandi;62637;58990;3647;2886;-669;3555
4;4;0;Serraria;6100;5715;385;-149;-475;326
4;4;0;Sétimo Céu;759;661;98;-543;-586;43
4;4;0;Teresópolis;14803;13737;1066;12;-884;896
4;4;0;Três Figueiras;3429;3045;384;-632;-939;307
4;4;0;Tristeza;16923;15908;1015;254;-704;958
4;4;0;Vila Assunção;4069;3706;363;-440;-663;223
4;4;0;Vila Conceição;940;766;174;-422;-532;110
4;4;0;Vila Ipiranga;19006;17700;1306;372;-871;1243
4;4;0;Vila Jardim;13216;12220;996;44;-881;925
4;4;0;Vila João Pessoa;12907;12015;892;-114;-950;836
4;4;0;Vila Nova;33917;31880;2037;1319;-539;1858
4;4;0;Vila São José;27514;25775;1739;982;-689;1671
5;5;0;Aberta dos Morros;6810;6441;369;-5;-7;2
5;5;0;Agronomia;1732;1671;61;-5;-1;-4
