scenario;levy;seed;requested_destination;receiving_destination;node_type;reroute_events;requested;fulfilled;unmet;reroute_traveler_distance;mean_reroute_distance_per_traveler;peak_receiving_load
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_31;Sarandi//pharmacy_38;pharmacy;97.0;140.0;140.0;0.0;35030.11873537577;250.21513382411266;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_32;Sarandi//pharmacy_113;pharmacy;98.0;148.0;148.0;0.0;42630.08665982213;288.0411260798793;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_32;Sarandi//pharmacy_37;pharmacy;169.0;247.0;247.0;0.0;45952.52125659661;186.04259618055306;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_32;Sarandi//pharmacy_38;pharmacy;78.0;114.0;114.0;0.0;34217.421477109914;300.15281997464837;14.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_33;Sarandi//pharmacy_34;pharmacy;54.0;54.0;54.0;0.0;8566.571294630525;158.64020915982454;1.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_33;Sarandi//pharmacy_36;pharmacy;84.0;87.0;87.0;0.0;9171.853038552188;105.42359814427802;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_35;Sarandi//pharmacy_60;pharmacy;119.0;194.0;194.0;0.0;25055.316712561165;129.15111707505756;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_35;Sarandi//pharmacy_61;pharmacy;57.0;92.0;92.0;0.0;26649.591462349217;289.6694724168393;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_36;Sarandi//pharmacy_34;pharmacy;57.0;83.0;83.0;0.0;12523.371302085316;150.88399159138933;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_37;Sarandi//pharmacy_113;pharmacy;98.0;133.0;133.0;0.0;26042.288737517923;195.80668223697685;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_37;Sarandi//pharmacy_38;pharmacy;78.0;109.0;109.0;0.0;25106.074402018618;230.33095781668456;16.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_17;pharmacy;67.0;209.0;209.0;0.0;96718.31312826269;462.76704846058703;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_27;pharmacy;57.0;172.0;172.0;0.0;164832.59121532834;958.3290186937694;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_28;pharmacy;86.0;271.0;271.0;0.0;166451.55408582426;614.2123767004585;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_29;pharmacy;65.0;201.0;201.0;0.0;157230.62752615742;782.2419279908329;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_59;pharmacy;70.0;202.0;202.0;0.0;113643.03755364892;562.5892948200442;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_8;pharmacy;72.0;217.0;217.0;0.0;69045.20004210659;318.1806453553299;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_4;Sarandi//pharmacy_9;pharmacy;84.0;259.0;259.0;0.0;48668.431929486804;187.90900358875214;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_42;Sarandi//pharmacy_23;pharmacy;19.0;19.0;19.0;0.0;3012.163666751175;158.5349298290092;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_42;Sarandi//pharmacy_43;pharmacy;1.0;1.0;1.0;0.0;413.3737228025798;413.3737228025798;1.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_42;Sarandi//pharmacy_45;pharmacy;33.0;33.0;33.0;0.0;9761.021384638856;295.78852680723804;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_44;Sarandi//pharmacy_23;pharmacy;7.0;9.0;9.0;0.0;369.7078251733063;41.07864724147848;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_44;Sarandi//pharmacy_45;pharmacy;86.0;147.0;147.0;0.0;22531.955941609165;153.2786118476814;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_44;Sarandi//pharmacy_94;pharmacy;11.0;19.0;19.0;0.0;8633.497799040511;454.39462100213217;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_45;Sarandi//pharmacy_94;pharmacy;11.0;20.0;20.0;0.0;6045.702460544463;302.28512302722316;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_48;Sarandi//pharmacy_50;pharmacy;103.0;153.0;153.0;0.0;50200.13725721587;328.1054722693848;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_5;Sarandi//pharmacy_10;pharmacy;123.0;262.0;262.0;0.0;109137.0955546833;416.5537998270355;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_5;Sarandi//pharmacy_16;pharmacy;202.0;433.0;433.0;0.0;78732.79659490852;181.83093901826447;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_5;Sarandi//pharmacy_28;pharmacy;54.0;118.0;118.0;0.0;59782.51941940685;506.6315205034479;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_5;Sarandi//pharmacy_29;pharmacy;65.0;140.0;140.0;0.0;83708.35598374248;597.9168284553034;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_5;Sarandi//pharmacy_40;pharmacy;57.0;124.0;124.0;0.0;99733.84349482035;804.3051894743577;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_51;Sarandi//pharmacy_52;pharmacy;57.0;80.0;80.0;0.0;29255.708907202912;365.6963613400364;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_59;Sarandi//pharmacy_27;pharmacy;54.0;54.0;54.0;0.0;24304.168183254897;450.0771885787944;20.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_59;Sarandi//pharmacy_28;pharmacy;84.0;88.0;88.0;0.0;18545.425584030014;210.7434725457956;36.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_59;Sarandi//pharmacy_29;pharmacy;65.0;69.0;69.0;0.0;26041.84159930081;377.4179941927654;44.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_27;pharmacy;57.0;111.0;111.0;0.0;113071.74092987654;1018.6643327015904;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_28;pharmacy;86.0;175.0;175.0;0.0;125711.0809817006;718.3490341811463;15.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_29;pharmacy;65.0;125.0;125.0;0.0;113121.12090052068;904.9689672041654;15.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_59;pharmacy;137.0;261.0;261.0;0.0;148554.5138080007;569.1743824061328;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_8;pharmacy;72.0;139.0;139.0;0.0;56560.307645152476;406.9086880946221;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_6;Sarandi//pharmacy_9;pharmacy;84.0;163.0;163.0;0.0;54098.62796256305;331.8934230832089;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_60;Sarandi//pharmacy_34;pharmacy;54.0;54.0;54.0;0.0;12925.03871665389;239.35256882692389;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_18;pharmacy;68.0;82.0;82.0;0.0;22746.437759425986;277.39558243202424;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_19;pharmacy;16.0;20.0;20.0;0.0;3294.8600734446823;164.74300367223412;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_24;pharmacy;30.0;40.0;40.0;0.0;17946.665218838945;448.66663047097364;2.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_25;pharmacy;2.0;2.0;2.0;0.0;987.8972355485195;493.94861777425973;1.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_27;pharmacy;57.0;69.0;69.0;0.0;53588.9952705598;776.6521053704319;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_28;pharmacy;54.0;66.0;66.0;0.0;34856.26840939771;528.1252789302683;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_29;pharmacy;65.0;82.0;82.0;0.0;58073.37764288248;708.2119224741766;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_59;pharmacy;137.0;165.0;165.0;0.0;55375.85980648098;335.6112715544302;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_7;Sarandi//pharmacy_8;pharmacy;72.0;86.0;86.0;0.0;25898.78824932235;301.1487005735157;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_8;Sarandi//pharmacy_17;pharmacy;60.0;60.0;60.0;0.0;10420.360150501696;173.67266917502826;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_8;Sarandi//pharmacy_27;pharmacy;52.0;52.0;52.0;0.0;33945.67252644799;652.8013947393845;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_8;Sarandi//pharmacy_28;pharmacy;80.0;80.0;80.0;0.0;25772.902195504597;322.1612774438075;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_8;Sarandi//pharmacy_29;pharmacy;55.0;55.0;55.0;0.0;27818.363314088077;505.7884238925105;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_8;Sarandi//pharmacy_59;pharmacy;60.0;60.0;60.0;0.0;14745.664172954725;245.7610695492454;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_86;Anchieta//pharmacy_2;pharmacy;9.0;9.0;9.0;0.0;8013.814670298598;890.4238522553998;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_86;Anchieta//pharmacy_3;pharmacy;17.0;17.0;17.0;0.0;29995.30930208181;1764.4299589459888;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_86;Sarandi//pharmacy_112;pharmacy;215.0;215.0;215.0;0.0;422376.2647093871;1964.5407660901726;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_17;pharmacy;49.0;49.0;49.0;0.0;14226.246809900695;290.33156754899375;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_27;pharmacy;41.0;41.0;41.0;0.0;32010.22851838846;780.7372809363039;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_28;pharmacy;67.0;67.0;67.0;0.0;29675.30344289631;442.91497675964644;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_29;pharmacy;46.0;46.0;46.0;0.0;28561.562082256653;620.9035235273185;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_59;pharmacy;47.0;47.0;47.0;0.0;17610.229551318953;374.6857351344458;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_9;Sarandi//pharmacy_8;pharmacy;53.0;53.0;53.0;0.0;6958.882938625295;131.2996780872697;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_19;pharmacy;16.0;28.0;28.0;0.0;21971.4733217299;784.6954757760678;5.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_21;pharmacy;2.0;3.0;3.0;0.0;2787.903573025971;929.301191008657;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_22;pharmacy;307.0;533.0;533.0;0.0;440120.8148005587;825.7426168866017;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_48;pharmacy;73.0;132.0;132.0;0.0;141503.64587687879;1071.9973172490818;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_50;pharmacy;57.0;98.0;98.0;0.0;127065.26680731712;1296.5843551767052;14.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_93;Sarandi//pharmacy_51;pharmacy;46.0;79.0;79.0;0.0;97197.51291685595;1230.3482647703286;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_24;pharmacy;30.0;59.0;59.0;0.0;45988.86474354802;779.4722837889495;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_27;pharmacy;57.0;105.0;105.0;0.0;114039.98080400433;1086.0950552762317;23.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_28;pharmacy;56.0;109.0;109.0;0.0;86056.49865108065;789.5091619365197;39.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_29;pharmacy;65.0;120.0;120.0;0.0;117143.12022090192;976.192668507516;47.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_59;pharmacy;137.0;249.0;249.0;0.0;158386.7476939831;636.0913562007354;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_8;pharmacy;72.0;132.0;132.0;0.0;63231.545794377664;479.02686207861865;14.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_96;Sarandi//pharmacy_9;pharmacy;84.0;157.0;157.0;0.0;63081.89879303249;401.7955337135827;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_19;pharmacy;16.0;28.0;28.0;0.0;12260.038156424229;437.8585055865796;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_23;pharmacy;6.0;7.0;7.0;0.0;7099.53764286936;1014.2196632670514;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_24;pharmacy;30.0;55.0;55.0;0.0;35776.12644006656;650.4750261830284;14.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_25;pharmacy;2.0;3.0;3.0;0.0;2167.905954811405;722.6353182704684;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_27;pharmacy;57.0;98.0;98.0;0.0;105458.57274838792;1076.1078851876318;25.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_28;pharmacy;54.0;95.0;95.0;0.0;80306.72200470448;845.3339158389946;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_29;pharmacy;40.0;72.0;72.0;0.0;73755.32883235699;1024.3795671160692;49.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_48;pharmacy;19.0;34.0;34.0;0.0;33387.074649379974;981.9727838052934;10.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_59;pharmacy;137.0;231.0;231.0;0.0;149878.21204607916;648.8234287709055;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_8;pharmacy;72.0;125.0;125.0;0.0;74258.35687698363;594.066855015869;16.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_97;Sarandi//pharmacy_9;pharmacy;68.0;118.0;118.0;0.0;67760.04848104123;574.2376989918748;15.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_18;pharmacy;68.0;109.0;109.0;0.0;49906.00147978802;457.8532245852112;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_19;pharmacy;16.0;27.0;27.0;0.0;8153.96901014743;301.99885222768256;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_24;pharmacy;30.0;52.0;52.0;0.0;27703.81468550535;532.765667028949;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_25;pharmacy;2.0;2.0;2.0;0.0;1198.2618928626264;599.1309464313132;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_27;pharmacy;57.0;92.0;92.0;0.0;86453.2059136757;939.7087599312576;27.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_28;pharmacy;54.0;90.0;90.0;0.0;63987.4414090251;710.97157121139;45.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_29;pharmacy;65.0;104.0;104.0;0.0;92410.30419711;888.5606172799039;51.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_59;pharmacy;137.0;216.0;216.0;0.0;110660.19483518014;512.3157168295377;21.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_98;Sarandi//pharmacy_8;pharmacy;72.0;115.0;115.0;0.0;54707.390579447325;475.7164398212811;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_19;pharmacy;16.0;41.0;41.0;0.0;23099.05688171479;563.3916312613363;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_24;pharmacy;30.0;84.0;84.0;0.0;67607.6603754309;804.8530997075108;21.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_25;pharmacy;2.0;3.0;3.0;0.0;2613.5127545207833;871.1709181735945;13.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_27;pharmacy;57.0;141.0;141.0;0.0;167959.34042849758;1191.2009959467914;31.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_28;pharmacy;54.0;140.0;140.0;0.0;129727.9688458216;926.6283488987257;49.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_29;pharmacy;65.0;163.0;163.0;0.0;181201.31261376018;1111.664494562946;55.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_59;pharmacy;137.0;334.0;334.0;0.0;249678.654889001;747.5408829012006;24.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_8;pharmacy;72.0;179.0;179.0;0.0;114197.48511605142;637.9747771846448;22.0
94_levy_on_flood_both_reroute;True;4;Sarandi//pharmacy_99;Sarandi//pharmacy_9;pharmacy;68.0;168.0;168.0;0.0;97863.88348612662;582.523115988849;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_0;Sarandi//restaurant_15;restaurant;15.0;41.0;41.0;0.0;8542.125042398931;208.34451322924224;4.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_0;Sarandi//restaurant_16;restaurant;33.0;102.0;102.0;0.0;44949.001301274875;440.6764833458321;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_0;Sarandi//restaurant_29;restaurant;96.0;255.0;255.0;0.0;126034.94093306964;494.2546703257633;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_0;Sarandi//restaurant_30;restaurant;176.0;488.0;488.0;0.0;152666.415944491;312.84101627969466;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_0;Sarandi//restaurant_38;restaurant;173.0;466.0;466.0;0.0;303291.38873350073;650.8398899860531;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_1;Sarandi//restaurant_15;restaurant;15.0;44.0;44.0;0.0;11441.618791147568;260.0367907078993;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_1;Sarandi//restaurant_16;restaurant;33.0;115.0;115.0;0.0;51484.84321304576;447.69428880909356;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_1;Sarandi//restaurant_29;restaurant;96.0;290.0;290.0;0.0;162736.81129294855;561.1614182515467;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_1;Sarandi//restaurant_30;restaurant;176.0;553.0;553.0;0.0;224708.73179671992;406.3449037915369;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_1;Sarandi//restaurant_38;restaurant;173.0;525.0;525.0;0.0;393743.8718042619;749.9883272462131;18.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_10;Sarandi//restaurant_11;restaurant;48.0;291.0;291.0;0.0;76849.33837490587;264.0870734532848;109.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_10;Sarandi//restaurant_16;restaurant;176.0;1147.0;1147.0;0.0;558263.9514647091;486.7166098210193;88.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_10;Sarandi//restaurant_27;restaurant;106.0;686.0;686.0;0.0;724021.7259653038;1055.4252565091892;145.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_10;Sarandi//restaurant_28;restaurant;67.0;376.0;376.0;0.0;310426.30041218305;825.6018627983592;78.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_10;Sarandi//restaurant_29;restaurant;96.0;583.0;583.0;0.0;455009.52919990645;780.4623142365463;88.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_102;Santa Rosa de Lima//restaurant_38;restaurant;7.0;7.0;7.0;0.0;19242.701238532063;2748.9573197902946;25.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_102;Sarandi//restaurant_20;restaurant;90.0;99.0;99.0;0.0;189079.47985391505;1909.8937358981318;37.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_102;Sarandi//restaurant_21;restaurant;76.0;82.0;82.0;0.0;186155.2308985155;2270.185742664823;60.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_102;Sarandi//restaurant_51;restaurant;80.0;86.0;86.0;0.0;230118.05052071103;2675.791285124547;77.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_104;Sarandi//restaurant_11;restaurant;8.0;8.0;8.0;0.0;12295.068580732024;1536.883572591503;164.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_104;Sarandi//restaurant_16;restaurant;39.0;39.0;39.0;0.0;65948.71665200702;1690.9927346668467;212.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_104;Sarandi//restaurant_28;restaurant;10.0;10.0;10.0;0.0;20838.023010501638;2083.802301050164;200.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_104;Sarandi//restaurant_29;restaurant;19.0;19.0;19.0;0.0;36800.21124705268;1936.8532235290884;261.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_104;Sarandi//restaurant_38;restaurant;23.0;23.0;23.0;0.0;50073.522171366116;2177.109659624614;192.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_107;Sarandi//restaurant_24;restaurant;272.0;2997.0;2997.0;0.0;1125926.0754587888;375.684376195792;216.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_107;Sarandi//restaurant_46;restaurant;10.0;113.0;113.0;0.0;90846.22280774791;803.9488744048488;56.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_107;Sarandi//restaurant_48;restaurant;163.0;1724.0;1724.0;0.0;1159977.2096026903;672.8406088182659;214.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_108;Sarandi//restaurant_46;restaurant;10.0;25.0;25.0;0.0;8852.51918825414;354.1007675301656;59.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_108;Sarandi//restaurant_48;restaurant;195.0;449.0;449.0;0.0;97331.5986824568;216.77416187629575;221.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_11;Sarandi//restaurant_16;restaurant;176.0;1069.0;1069.0;0.0;270485.71148343687;253.02685826327115;106.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_11;Sarandi//restaurant_27;restaurant;106.0;640.0;640.0;0.0;506632.58110376744;791.6134079746366;163.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_11;Sarandi//restaurant_28;restaurant;67.0;346.0;346.0;0.0;194300.81227083673;561.5630412451928;86.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_11;Sarandi//restaurant_29;restaurant;96.0;543.0;543.0;0.0;295947.22048990056;545.0225055062625;106.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_111;São Sebastião//restaurant_5;restaurant;7.0;7.0;7.0;0.0;2328.1279385899675;332.5897055128525;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_112;Sarandi//restaurant_111;restaurant;21.0;25.0;25.0;0.0;10630.586054757467;425.22344219029867;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_112;Sarandi//restaurant_34;restaurant;31.0;31.0;31.0;0.0;22263.001218023273;718.161329613654;9.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_12;Sarandi//restaurant_11;restaurant;48.0;189.0;189.0;0.0;47497.15118834913;251.30767824523352;140.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_12;Sarandi//restaurant_16;restaurant;176.0;756.0;756.0;0.0;286012.11163015815;378.3228989816907;119.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_12;Sarandi//restaurant_28;restaurant;67.0;242.0;242.0;0.0;185624.3903525617;767.042935341164;92.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_12;Sarandi//restaurant_29;restaurant;96.0;384.0;384.0;0.0;250815.87941595915;653.166352645727;119.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_12;Sarandi//restaurant_38;restaurant;106.0;453.0;453.0;0.0;431564.2042594574;952.6803626036588;55.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_13;Sarandi//restaurant_15;restaurant;15.0;140.0;140.0;0.0;52777.34986264439;376.98107044745996;22.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_13;Sarandi//restaurant_16;restaurant;33.0;355.0;355.0;0.0;195738.61776347546;551.376388066128;148.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_13;Sarandi//restaurant_29;restaurant;96.0;892.0;892.0;0.0;604913.2651394908;678.1538846855278;148.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_13;Sarandi//restaurant_30;restaurant;176.0;1703.0;1703.0;0.0;880516.514379342;517.0384699819977;47.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_13;Sarandi//restaurant_38;restaurant;173.0;1620.0;1620.0;0.0;1388772.1347020783;857.2667498160977;84.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_14;Sarandi//restaurant_11;restaurant;48.0;339.0;339.0;0.0;83585.6888187316;246.56545374257112;163.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_14;Sarandi//restaurant_16;restaurant;176.0;1346.0;1346.0;0.0;607672.9505326684;451.4657879143153;171.0
