Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
27;3;1;Centro;39156;39154;2;-1;0;-1
27;3;1;Cidade Baixa;15377;15377;0;-1;1;-2
27;3;1;Farroupilha;963;961;2;1;1;0
27;3;1;Floresta;11597;11595;2;1;1;0
27;3;1;Independência;8112;8110;2;0;0;0
27;3;1;Menino Deus;31649;31648;1;0;1;-1
27;3;1;Moinhos de Vento;11937;11936;1;-1;0;-1
27;3;1;Praia de Belas;2283;2281;2;1;1;0
27;3;1;Rio Branco;17531;17530;1;-2;0;-2
27;3;1;Santa Cecília;5768;5766;2;1;1;0
27;3;1;Santana;20724;20722;2;-1;0;-1
28;4;1;Azenha;13805;13802;3;2;-1;3
28;4;1;Bom Fim;11588;11584;4;-1;-4;3
28;4;1;Centro;39161;39154;7;5;0;5
28;4;1;Cidade Baixa;15377;15374;3;0;-3;3
28;4;1;Farroupilha;959;955;4;-4;-6;2
28;4;1;Floresta;11595;11592;3;-2;-3;1
28;4;1;Independência;8109;8105;4;-3;-5;2
28;4;1;Menino Deus;31649;31645;4;0;-3;3
28;4;1;Moinhos de Vento;11940;11936;4;3;0;3
28;4;1;Praia de Belas;2281;2279;2;-2;-2;0
28;4;1;Rio Branco;17533;17530;3;2;0;2
28;4;1;Santa Cecília;5769;5766;3;1;0;1
28;4;1;Santana;20723;20721;2;-1;-1;0
29;5;1;Azenha;13800;13798;2;-5;-4;-1
29;5;1;Bom Fim;11583;11580;3;-5;-4;-1
29;5;1;Centro;39163;39154;9;2;0;2
29;5;1;Cidade Baixa;15377;15373;4;0;-1;1
29;5;1;Farroupilha;958;954;4;-1;-1;0
29;5;1;Floresta;11597;11593;4;2;1;1
29;5;1;Independência;8111;8104;7;2;-1;3
29;5;1;Menino Deus;31654;31646;8;5;1;4
29;5;1;Moinhos de Vento;11939;11936;3;-1;0;-1
29;5;1;Praia de Belas;2279;2277;2;-2;-2;0
29;5;1;Rio Branco;17535;17530;5;2;0;2
29;5;1;Santa Cecília;5768;5764;4;-1;-2;1
29;5;1;Santana;20725;20720;5;2;-1;3
30;6;1;Azenha;13798;13796;2;-2;-2;0
30;6;1;Bom Fim;11588;11583;5;5;3;2
30;6;1;Centro;39166;39153;13;3;-1;4
30;6;1;Cidade Baixa;15378;15371;7;1;-2;3
30;6;1;Farroupilha;950;949;1;-8;-5;-3
30;6;1;Floresta;11597;11592;5;0;-1;1
30;6;1;Independência;8107;8103;4;-4;-1;-3
30;6;1;Menino Deus;31659;31647;12;5;1;4
30;6;1;Moinhos de Vento;11939;11933;6;0;-3;3
30;6;1;Praia de Belas;2277;2276;1;-2;-1;-1
30;6;1;Rio Branco;17535;17526;9;0;-4;4
30;6;1;Santa Cecília;5765;5764;1;-3;0;-3
30;6;1;Santana;20730;20722;8;5;2;3
31;7;1;Azenha;13796;13788;8;-2;-8;6
31;7;1;Bom Fim;11581;11576;5;-7;-7;0
31;7;1;Centro;39189;39152;37;23;-1;24
31;7;1;Cidade Baixa;15385;15370;15;7;-1;8
31;7;1;Farroupilha;946;946;0;-4;-3;-1
31;7;1;Floresta;11594;11585;9;-3;-7;4
31;7;1;Independência;8106;8099;7;-1;-4;3
31;7;1;Menino Deus;31657;31639;18;-2;-8;6
31;7;1;Moinhos de Vento;11935;11927;8;-4;-6;2
31;7;1;Praia de Belas;2276;2274;2;-1;-2;1
31;7;1;Rio Branco;17536;17521;15;1;-5;6
31;7;1;Santa Cecília;5768;5759;9;3;-5;8
31;7;1;Santana;20720;20709;11;-10;-13;3
32;8;1;Azenha;13793;13780;13;-3;-8;5
32;8;1;Bom Fim;11577;11565;12;-4;-11;7
