Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
34;10;1;Santana;20913;20462;451;16;-8;24
35;11;1;Azenha;13862;13529;333;3;10;-7
35;11;1;Bom Fim;11216;11216;0;7;7;0
35;11;1;Centro;39455;38994;461;-23;3;-26
35;11;1;Cidade Baixa;15078;15078;0;8;8;0
35;11;1;Farroupilha;960;670;290;14;12;2
35;11;1;Floresta;11340;11340;0;7;7;0
35;11;1;Independência;8200;7854;346;17;8;9
35;11;1;Menino Deus;31956;31455;501;21;8;13
35;11;1;Moinhos de Vento;12075;11736;339;5;5;0
35;11;1;Praia de Belas;2047;2047;0;7;7;0
35;11;1;Rio Branco;17668;17273;395;0;8;-8
35;11;1;Santa Cecília;5789;5493;296;4;16;-12
35;11;1;Santana;20843;20465;378;-70;3;-73
36;12;1;Azenha;13919;13472;447;57;-57;114
36;12;1;Bom Fim;11126;11126;0;-90;-90;0
36;12;1;Centro;39545;38957;588;90;-37;127
36;12;1;Cidade Baixa;15005;15005;0;-73;-73;0
36;12;1;Farroupilha;985;603;382;25;-67;92
36;12;1;Floresta;11281;11281;0;-59;-59;0
36;12;1;Independência;8219;7793;426;19;-61;80
36;12;1;Menino Deus;31962;31399;563;6;-56;62
36;12;1;Moinhos de Vento;12083;11688;395;8;-48;56
36;12;1;Praia de Belas;1993;1993;0;-54;-54;0
36;12;1;Rio Branco;17676;17209;467;8;-64;72
36;12;1;Santa Cecília;5796;5424;372;7;-69;76
36;12;1;Santana;20899;20403;496;56;-62;118
37;13;1;Azenha;13916;13452;464;-3;-20;17
37;13;1;Bom Fim;11108;11108;0;-18;-18;0
37;13;1;Centro;39517;38947;570;-28;-10;-18
37;13;1;Cidade Baixa;14990;14990;0;-15;-15;0
37;13;1;Farroupilha;968;584;384;-17;-19;2
37;13;1;Floresta;11267;11267;0;-14;-14;0
37;13;1;Independência;8216;7778;438;-3;-15;12
37;13;1;Menino Deus;32009;31389;620;47;-10;57
37;13;1;Moinhos de Vento;12085;11675;410;2;-13;15
37;13;1;Praia de Belas;1979;1979;0;-14;-14;0
37;13;1;Rio Branco;17716;17197;519;40;-12;52
37;13;1;Santa Cecília;5800;5404;396;4;-20;24
37;13;1;Santana;20918;20389;529;19;-14;33
38;14;1;Azenha;13947;13451;496;31;-1;32
