"node_name","lat","long","water_level"
"Azenha//home_9",-30.044563999440786,-51.21419657809483,"6.1"
"Azenha//work_9",-30.046407183229462,-51.213652737683795,"6.1"
"Azenha//school_9",-30.047413410566783,-51.21319094333674,"4.4"
"Azenha//home_10",-30.05041836491762,-51.21664960422337,"5.9"
"Azenha//work_10",-30.049726829208264,-51.2157043704016,"5.2"
"Azenha//school_10",-30.050241027440336,-51.21688524108301,"5.7"
"Azenha//home_11",-30.04954357415539,-51.21139838348992,"9.1"
"Azenha//work_11",-30.049387234541147,-51.21090283101784,"9.4"
"Azenha//school_11",-30.04952602473756,-51.21071725726525,"9.5"
"Azenha//home_12",-30.049918902125782,-51.21160065180852,"9.9"
"Azenha//work_12",-30.048744585674992,-51.21325961085422,"7.1"
"Azenha//school_12",-30.050639804508446,-51.211849063198414,"9.9"
"Azenha//home_13",-30.050693338432342,-51.21320300960267,"9.0"
"Azenha//work_13",-30.050509882740037,-51.21557441485054,"7.5"
"Azenha//school_13",-30.050800172041654,-51.214723324687434,"8.0"
"Azenha//home_14",-30.05206204910163,-51.2161703240804,"9.0"
"Azenha//work_14",-30.051913941487747,-51.214474670378834,"10.0"
"Azenha//school_14",-30.052290665241042,-51.21579870747256,"9.2"
"Azenha//home_15",-30.053448050503984,-51.21529092979184,"10.0"
"Azenha//work_15",-30.053584682771692,-51.214857148205326,"10.0"
"Azenha//school_15",-30.052612433172307,-51.21672062998458,"8.6"
"Azenha//home_16",-30.054463813058682,-51.21606587351945,"10.0"
"Azenha//work_16",-30.055110631106277,-51.21704595173469,"10.0"
"Azenha//school_16",-30.054336281821765,-51.21828675118988,"7.7"
"Azenha//home_17",-30.055542213878006,-51.21538101420764,"10.0"
"Azenha//work_17",-30.05528400198527,-51.21658205428725,"10.0"
"Azenha//school_17",-30.055089591324528,-51.21618015879693,"10.0"
"Azenha//home_18",-30.05448229310393,-51.21278983416142,"10.0"
"Azenha//work_18",-30.055443756393025,-51.21365477761199,"10.0"
"Azenha//school_18",-30.058073056086087,-51.210789228197775,"10.0"
"Azenha//home_19",-30.05815992147175,-51.21482451031015,"10.0"
"Azenha//work_19",-30.05805342210748,-51.21472915303035,"10.0"
"Azenha//school_19",-30.05768546696492,-51.21523554226208,"10.0"
"Azenha//home_20",-30.059174886449924,-51.216101989792726,"10.0"
"Azenha//work_20",-30.058014622800577,-51.21722886561033,"10.0"
"Azenha//school_20",-30.05747266912876,-51.217430537212785,"10.0"
"Azenha//home_21",-30.058544687990125,-51.21228684396658,"10.0"
"Azenha//work_21",-30.058795631582807,-51.212209943134674,"10.0"
"Azenha//school_21",-30.05834410067382,-51.21313670884489,"10.0"
"Azenha//home_22",-30.043947752662625,-51.21904363553863,"6.6"
"Azenha//work_22",-30.04352568880015,-51.21948270933027,"4.6"
"Azenha//school_22",-30.043953931999987,-51.21918790998048,"6.6"
"Azenha//home_23",-30.05000295578789,-51.21069428464817,"10.0"
"Azenha//work_23",-30.04980765118588,-51.209988989949586,"10.0"
"Azenha//school_23",-30.050279746453626,-51.21076092489737,"10.0"
"Azenha//home_24",-30.045890622816152,-51.2164075605332,"5.5"
"Azenha//work_24",-30.046468082948696,-51.215783728256355,"4.8"
"Azenha//school_24",-30.044847520694933,-51.21705695773164,"6.1"
"Azenha//home_25",-30.04503908424886,-51.216373110917885,"6.0"
"Azenha//work_25",-30.045777282667704,-51.21578331822031,"5.8"
"Azenha//school_25",-30.04478285386187,-51.216215518819745,"6.4"
"Azenha//home_26",-30.048661128607737,-51.215860791179324,"4.3"
"Azenha//work_26",-30.0480976153518,-51.21651184514273,"4.3"
"Azenha//school_26",-30.049601537274388,-51.216709554774496,"4.3"
"Azenha//home_27",-30.05169296255634,-51.21665515523369,"8.2"
"Azenha//work_27",-30.05138877367034,-51.21777196766938,"6.7"
"Azenha//school_27",-30.052079649306542,-51.21667950458405,"8.4"
"Azenha//home_28",-30.05262828190359,-51.21711648928844,"8.5"
"Azenha//work_28",-30.05362560391658,-51.21769665778405,"8.8"
"Azenha//school_28",-30.052840855473757,-51.217508105352145,"8.9"
"Azenha//home_29",-30.051374845114932,-51.2107021456763,"10.0"
"Azenha//work_29",-30.051166600861418,-51.21047570538212,"10.0"
"Azenha//school_29",-30.0503709983645,-51.21276366559398,"9.2"
"Azenha//home_30",-30.05193054976519,-51.211215568361936,"10.0"
"Azenha//work_30",-30.05183179040612,-51.210740789455855,"10.0"
"Azenha//school_30",-30.05214638910349,-51.2104440259918,"10.0"
"Azenha//home_31",-30.053739943794127,-51.213206820998245,"10.0"
"Azenha//work_31",-30.053774387669854,-51.213350225805776,"10.0"
"Azenha//school_31",-30.05394125410504,-51.21333968323852,"10.0"
"Azenha//home_32",-30.051780333907942,-51.21291909725988,"10.0"
"Azenha//work_32",-30.052917965853183,-51.21249474879408,"10.0"
"Azenha//school_32",-30.05503275279969,-51.213557583556806,"10.0"
"Azenha//marketplace_0",-30.043089790581973,-51.21701378523423,""
"Azenha//restaurant_0",-30.043295092511396,-51.21809271025022,""
"Azenha//pharmacy_0",-30.044152554328534,-51.21861158401221,""
"Azenha//marketplace_1",-30.0435714419571,-51.219528472406935,""
"Azenha//restaurant_1",-30.04296710890578,-51.21966526545743,""
"Azenha//pharmacy_1",-30.044796891487994,-51.22328298022982,""
"Azenha//marketplace_2",-30.040962292889095,-51.21470859012863,""
"Azenha//restaurant_2",-30.04176086721031,-51.21673256408224,""
"Azenha//pharmacy_2",-30.041496361936623,-51.216082357906515,""
"Azenha//marketplace_3",-30.042850643235592,-51.21477745586251,""
"Azenha//restaurant_3",-30.042203707193146,-51.21700394836476,""
"Azenha//pharmacy_3",-30.041474352698334,-51.216275623908096,""
"Azenha//marketplace_4",-30.04604481440363,-51.218452274222905,""
"Azenha//restaurant_4",-30.046478053757546,-51.21831929212436,""
"Azenha//pharmacy_4",-30.04632293974383,-51.21925947518357,""
"Azenha//marketplace_5",-30.04427884757301,-51.21949114319409,""
"Azenha//restaurant_5",-30.044143438164223,-51.21919624950714,""
"Azenha//pharmacy_5",-30.04395707051765,-51.21807893053787,""
"Azenha//marketplace_6",-30.044608486708153,-51.21701519055303,""
"Azenha//restaurant_6",-30.042998711350524,-51.21515922732125,""
"Azenha//pharmacy_6",-30.045185726911154,-51.216318440926486,""
"Azenha//marketplace_7",-30.044509957131012,-51.21633251125481,""
"Azenha//restaurant_7",-30.04418144606986,-51.21588208472242,""
"Azenha//pharmacy_7",-30.043741299819086,-51.21475153907596,""
"Azenha//marketplace_8",-30.046396711554326,-51.21461967241825,""
"Azenha//restaurant_8",-30.046526893611958,-51.215715517918646,""
"Azenha//pharmacy_8",-30.046119700676478,-51.215031816392134,""
"Azenha//marketplace_9",-30.04559754858176,-51.21415254252974,""
"Azenha//restaurant_9",-30.044211839381532,-51.215268941757024,""
"Azenha//pharmacy_9",-30.044464330927703,-51.214005783722406,""
"Azenha//marketplace_10",-30.049868743260276,-51.21622037013721,""
"Azenha//restaurant_10",-30.05037377754683,-51.21667944437012,""
"Azenha//pharmacy_10",-30.050751183018146,-51.21674051603221,""
"Azenha//marketplace_11",-30.048545026289094,-51.21121474604939,""
"Azenha//restaurant_11",-30.048767120750306,-51.2110921105594,""
"Azenha//pharmacy_11",-30.049798005843577,-51.21324541633468,""
"Azenha//marketplace_12",-30.049598717086255,-51.2111312496699,""
"Azenha//restaurant_12",-30.050649475755353,-51.212113831960345,""
"Azenha//pharmacy_12",-30.04922203443968,-51.21140268046595,""
"Azenha//marketplace_13",-30.050561875220545,-51.21235868905083,""
"Azenha//restaurant_13",-30.050190809549168,-51.21226254860023,""
"Azenha//pharmacy_13",-30.049869766291664,-51.21404334003833,""
"Azenha//marketplace_14",-30.052338671702422,-51.21627226764352,""
"Azenha//restaurant_14",-30.043075675618475,-51.22139164389232,""
"Azenha//pharmacy_14",-30.051917156142526,-51.216627546289054,""
"Azenha//marketplace_15",-30.05285870162102,-51.21565994185949,""
"Azenha//restaurant_15",-30.05434409627778,-51.21512619804438,""
"Azenha//pharmacy_15",-30.05430886852085,-51.21684341020865,""
"Azenha//marketplace_16",-30.055050455596692,-51.217169767663094,""
"Azenha//restaurant_16",-30.054554947686352,-51.21653183461014,""
"Azenha//pharmacy_16",-30.0542028452836,-51.217160462054494,""
"Azenha//marketplace_17",-30.056945352021394,-51.21493021470809,""
"Azenha//restaurant_17",-30.05583118932489,-51.21515792012609,""
"Azenha//pharmacy_17",-30.055187253163844,-51.21454222804504,""
"Azenha//marketplace_18",-30.054393517251306,-51.21308800582005,""
"Azenha//restaurant_18",-30.054130133044676,-51.213862197823616,""
"Azenha//pharmacy_18",-30.056043370133626,-51.21689071468807,""
"Azenha//marketplace_19",-30.05875206389512,-51.21477407987595,""
"Azenha//restaurant_19",-30.05821274675507,-51.21503144663423,""
"Azenha//pharmacy_19",-30.058558761801294,-51.21498262298969,""
"Azenha//marketplace_20",-30.059665133547174,-51.21588790287248,""
"Azenha//restaurant_20",-30.0615437654794,-51.21490256990653,""
"Azenha//pharmacy_20",-30.059930917576516,-51.216911580927345,""
"Azenha//marketplace_21",-30.05831291615122,-51.21287741587507,""
"Azenha//restaurant_21",-30.058900093487466,-51.21136150924468,""
"Azenha//pharmacy_21",-30.058699159235758,-51.21212607023413,""
"Azenha//marketplace_22",-30.04680271585449,-51.218722494622995,""
"Azenha//restaurant_22",-30.041651510174056,-51.21850475360219,""
"Azenha//pharmacy_22",-30.04373573809598,-51.21940303436458,""
"Azenha//marketplace_23",-30.05025542355019,-51.210254361598075,""
"Azenha//restaurant_23",-30.04908166812603,-51.21173334885371,""
"Azenha//pharmacy_23",-30.049635472498142,-51.21164082463888,""
"Azenha//marketplace_24",-30.046143090578454,-51.215967637483104,""
"Azenha//restaurant_24",-30.04638285306201,-51.21684447807605,""
"Azenha//pharmacy_24",-30.0457040632597,-51.21665788821684,""
"Azenha//marketplace_25",-30.04504730704504,-51.21515493247838,""
"Azenha//restaurant_25",-30.043766932925962,-51.213669845787706,""
"Azenha//pharmacy_25",-30.044827069682214,-51.216732509743835,""
"Azenha//marketplace_26",-30.04844349756518,-51.21631157875651,""
"Azenha//restaurant_26",-30.048343040668037,-51.2154135002647,""
"Azenha//pharmacy_26",-30.047970185671453,-51.216277421818766,""
"Azenha//marketplace_27",-30.051103613673376,-51.21702416730134,""
"Azenha//restaurant_27",-30.051835568703034,-51.21626729401934,""
"Azenha//pharmacy_27",-30.05201680087643,-51.21740502176225,""
"Azenha//marketplace_28",-30.053170053167733,-51.21826882287139,""
"Azenha//restaurant_28",-30.052394716425926,-51.21715679639025,""
"Azenha//pharmacy_28",-30.050969813051278,-51.2165779263607,""
"Azenha//marketplace_29",-30.051157214072376,-51.21115293325349,""
"Azenha//restaurant_29",-30.051308030113816,-51.210494122735064,""
"Azenha//pharmacy_29",-30.051620189633407,-51.21002609338588,""
"Azenha//marketplace_30",-30.05218949951414,-51.21158299445243,""
"Azenha//restaurant_30",-30.049990387678864,-51.21131184456765,""
"Azenha//pharmacy_30",-30.050921485267125,-51.21089032264793,""
"Azenha//marketplace_31",-30.053838724881434,-51.213274916450764,""
"Azenha//restaurant_31",-30.053122569833896,-51.21388460655471,""
"Azenha//pharmacy_31",-30.053284379572503,-51.21251084407256,""
"Azenha//marketplace_32",-30.05194220440073,-51.214338928410754,""
"Azenha//restaurant_32",-30.050767092634665,-51.2132169702969,""
"Azenha//pharmacy_32",-30.051753131626203,-51.213030166665,""
"Bela Vista//home_0",-30.038066105207882,-51.1955726597438,""
"Bela Vista//work_0",-30.037964639157472,-51.194440674911434,""
"Bela Vista//school_0",-30.038633912000396,-51.19540892901538,""
"Bela Vista//home_1",-30.030701796636514,-51.195066282854256,""
"Bela Vista//work_1",-30.03199124339097,-51.19497666939204,""
"Bela Vista//school_1",-30.031228351687417,-51.19580403085067,""
"Bela Vista//home_2",-30.03295709501186,-51.19394186118767,""
"Bela Vista//work_2",-30.033998167559012,-51.19424149067743,""
"Bela Vista//school_2",-30.034298284789756,-51.193472360585126,""
"Bela Vista//home_3",-30.033063410233616,-51.19197730384442,""
"Bela Vista//work_3",-30.032905855282472,-51.19093636446915,""
"Bela Vista//school_3",-30.0325166380346,-51.19088808573676,""
"Bela Vista//home_4",-30.029925147196906,-51.18580805919613,""
"Bela Vista//work_4",-30.030412564742544,-51.18543010259387,""
"Bela Vista//school_4",-30.031375260660493,-51.185895040483885,""
"Bela Vista//home_5",-30.02942767896294,-51.18122763311321,""
"Bela Vista//work_5",-30.029109827423564,-51.18257736390608,""
"Bela Vista//school_5",-30.02882598184312,-51.18215482576318,""
"Bela Vista//home_6",-30.031222162688184,-51.18555805783426,""
"Bela Vista//work_6",-30.033660212308856,-51.18490611091701,""
"Bela Vista//school_6",-30.03284421730494,-51.18560542674716,""
"Bela Vista//home_7",-30.034138532297042,-51.18592420928957,""
"Bela Vista//work_7",-30.03443784924206,-51.18528077410724,""
"Bela Vista//school_7",-30.03278518647852,-51.186350673596465,""
"Bela Vista//home_8",-30.034913712482425,-51.19059175511523,""
"Bela Vista//work_8",-30.03516255222309,-51.19044395467207,""
"Bela Vista//school_8",-30.03553300282714,-51.18931893108961,""
"Bela Vista//home_9",-30.037313016524266,-51.18977570805714,""
"Bela Vista//work_9",-30.03685746970463,-51.18955283509489,""
"Bela Vista//school_9",-30.036371283609466,-51.18867889946875,""
"Bela Vista//home_10",-30.03767294497653,-51.1887782476656,""
"Bela Vista//work_10",-30.037993452200038,-51.18973401190739,""
"Bela Vista//school_10",-30.03819204321494,-51.19074737644502,""
"Bela Vista//home_11",-30.03752446571916,-51.19123222670174,""
"Bela Vista//work_11",-30.038348862220804,-51.191483992033525,""
"Bela Vista//school_11",-30.03692716773183,-51.19172793852324,""
"Bela Vista//home_12",-30.036815702103382,-51.19358204425133,""
"Bela Vista//work_12",-30.035607569143146,-51.19290340920559,""
"Bela Vista//school_12",-30.03676654913836,-51.19319199116834,""
"Bela Vista//home_13",-30.036967723612193,-51.19424950503041,""
"Bela Vista//work_13",-30.03608801864312,-51.194128400564054,""
"Bela Vista//school_13",-30.037681186453568,-51.19424224058932,""
"Bela Vista//home_14",-30.035496051199633,-51.19498749651147,""
"Bela Vista//work_14",-30.03753034174864,-51.19451144549953,""
"Bela Vista//school_14",-30.037490699056423,-51.19464627230502,""
"Bela Vista//home_15",-30.035077010726592,-51.19511439756599,""
"Bela Vista//work_15",-30.036820468641086,-51.19539376583286,""
"Bela Vista//school_15",-30.037563501378784,-51.19497002197429,""
"Bela Vista//home_16",-30.031311946226154,-51.184195698165325,""
"Bela Vista//work_16",-30.030965214243235,-51.183868457384406,""
"Bela Vista//school_16",-30.030940248036238,-51.18378830466531,""
"Bela Vista//home_17",-30.03375713578068,-51.18672009180837,""
"Bela Vista//work_17",-30.034360966286062,-51.19114148926828,""
"Bela Vista//school_17",-30.034121039445125,-51.18869533998114,""
"Bela Vista//home_18",-30.036026354371888,-51.189858536496054,""
"Bela Vista//work_18",-30.036466857130765,-51.18963838331151,""
"Bela Vista//school_18",-30.035895562494467,-51.191337802878984,""
"Bela Vista//home_19",-30.034312598505274,-51.194857502929196,""
"Bela Vista//work_19",-30.033893202189073,-51.195798627714645,""
"Bela Vista//school_19",-30.03423088144796,-51.19542952176276,""
"Bela Vista//home_20",-30.031820754910115,-51.18906954969183,""
"Bela Vista//work_20",-30.033094468834342,-51.18941326944421,""
"Bela Vista//school_20",-30.03068021874684,-51.19006608753663,""
"Bela Vista//home_21",-30.032006324741342,-51.18846844948529,""
"Bela Vista//work_21",-30.03121909680705,-51.18885734707087,""
"Bela Vista//school_21",-30.031483232811137,-51.18687096740575,""
"Bela Vista//marketplace_0",-30.036945007320305,-51.1952895671775,""
"Bela Vista//restaurant_0",-30.038154161654706,-51.19558473769205,""
"Bela Vista//pharmacy_0",-30.03842051374711,-51.19515397008889,""
"Bela Vista//marketplace_1",-30.030798774034533,-51.19398101916781,""
"Bela Vista//restaurant_1",-30.03019926775334,-51.19412582185181,""
"Bela Vista//pharmacy_1",-30.03094714115499,-51.19439023056383,""
"Bela Vista//marketplace_2",-30.03328670232114,-51.19321468921058,""
"Bela Vista//restaurant_2",-30.033074365551567,-51.19412168968851,""
"Bela Vista//pharmacy_2",-30.034021528086818,-51.19515674844677,""
"Bela Vista//marketplace_3",-30.032742160004446,-51.19149407805157,""
"Bela Vista//restaurant_3",-30.032957845669806,-51.1918796083345,""
"Bela Vista//pharmacy_3",-30.03305364929653,-51.19335101909481,""
"Bela Vista//marketplace_4",-30.029693375358,-51.186398631104616,""
"Bela Vista//restaurant_4",-30.03129653935012,-51.186014645241514,""
"Bela Vista//pharmacy_4",-30.030082457419024,-51.18575422990398,""
"Bela Vista//marketplace_5",-30.029741819130454,-51.181106923196985,""
"Bela Vista//restaurant_5",-30.030400778810858,-51.181232767716416,""
"Bela Vista//pharmacy_5",-30.030329606612572,-51.181579229980755,""
"Bela Vista//marketplace_6",-30.031588458178206,-51.18851842172182,""
"Bela Vista//restaurant_6",-30.030721445395212,-51.185460313734445,""
"Bela Vista//pharmacy_6",-30.03104315161242,-51.186641339772684,""
"Bela Vista//marketplace_7",-30.03369123523505,-51.186262784090886,""
"Bela Vista//restaurant_7",-30.035108020405772,-51.18581272754677,""
"Bela Vista//pharmacy_7",-30.03376358847753,-51.18480856956038,""
"Bela Vista//marketplace_8",-30.034382745743162,-51.19138842060267,""
"Bela Vista//restaurant_8",-30.034911669676887,-51.19130699358384,""
"Bela Vista//pharmacy_8",-30.03390464798436,-51.19026650940122,""
"Bela Vista//marketplace_9",-30.03706088219321,-51.18919147831722,""
"Bela Vista//restaurant_9",-30.03731773085219,-51.18993474038906,""
"Bela Vista//pharmacy_9",-30.036938382347326,-51.19073581343229,""
"Bela Vista//marketplace_10",-30.038365624637926,-51.19033797932996,""
"Bela Vista//restaurant_10",-30.037145155408467,-51.189471318502996,""
