;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
6937;Santa Rosa de Lima;Santana;107;0;34;5;50;57
6938;Santa Rosa de Lima;Santo Antônio;0;0;0;0;0;0
6939;Santa Rosa de Lima;Sarandi;8256;750;3570;1418;2200;6056
6940;Santa Rosa de Lima;Serraria;50;0;28;11;0;50
6941;Santa Rosa de Lima;São Caetano;50;0;30;9;0;50
6942;Santa Rosa de Lima;São Geraldo;100;0;53;20;0;100
6943;Santa Rosa de Lima;São José;206;0;56;25;100;106
6944;Santa Rosa de Lima;São João;100;50;28;9;50;50
6945;Santa Rosa de Lima;São Sebastião;250;0;113;34;50;200
6946;Santa Rosa de Lima;Sétimo Céu;50;0;28;9;0;50
6947;Santa Rosa de Lima;Teresópolis;50;0;0;0;50;0
6948;Santa Rosa de Lima;Tristeza;157;0;92;33;0;157
6949;Santa Rosa de Lima;Três Figueiras;150;0;56;13;50;100
6950;Santa Rosa de Lima;Vila Assunção;100;0;62;11;0;100
6951;Santa Rosa de Lima;Vila Conceição;100;0;64;15;0;100
6952;Santa Rosa de Lima;Vila Ipiranga;300;50;122;37;100;200
6953;Santa Rosa de Lima;Vila Jardim;208;50;63;24;100;108
6954;Santa Rosa de Lima;Vila João Pessoa;150;50;25;9;100;50
6955;Santa Rosa de Lima;Vila Nova;256;50;109;46;50;206
6956;Santa Tereza;Aberta dos Morros;100;0;48;20;0;100
6957;Santa Tereza;Agronomia;200;0;98;27;50;150
6958;Santa Tereza;Anchieta;50;50;0;0;50;0
6959;Santa Tereza;Arquipélago;328;0;137;41;100;228
6960;Santa Tereza;Auxiliadora;207;0;122;32;0;207
6961;Santa Tereza;Azenha;2035;300;801;266;700;1335
6962;Santa Tereza;Bela Vista;151;0;92;30;0;151
6963;Santa Tereza;Belém Novo;200;0;84;29;50;150
6964;Santa Tereza;Belém Velho;105;0;59;24;0;105
6965;Santa Tereza;Boa Vista;207;0;133;33;0;207
6966;Santa Tereza;Boa Vista do Sul;300;100;78;39;150;150
6967;Santa Tereza;Bom Fim;100;0;30;13;50;50
6968;Santa Tereza;Bom Jesus;236;100;55;17;150;86
6969;Santa Tereza;Camaquã;320;200;73;20;200;120
6970;Santa Tereza;Campo Novo;150;100;31;10;100;50
6971;Santa Tereza;Cascata;200;100;30;6;150;50
6972;Santa Tereza;Cavalhada;1431;100;719;250;150;1281
6973;Santa Tereza;Cel. Aparício Borges;2124;0;1197;347;0;2124
6974;Santa Tereza;Centro Histórico;473;50;160;58;250;223
6975;Santa Tereza;Chapéu do Sol;350;100;134;27;200;150
6976;Santa Tereza;Chácara das Pedras;50;0;24;18;0;50
6977;Santa Tereza;Cidade Baixa;228;50;63;37;100;128
6978;Santa Tereza;Costa e Silva;211;0;37;12;150;61
6979;Santa Tereza;Cristal;2823;500;1138;423;800;2023
6980;Santa Tereza;Cristo Redentor;66;0;33;12;0;66
6981;Santa Tereza;Espírito Santo;100;0;60;18;0;100
6982;Santa Tereza;Extrema;200;50;88;23;50;150
6983;Santa Tereza;Farrapos;7617;0;4358;1638;50;7567
6984;Santa Tereza;Farroupilha;50;0;22;14;0;50
6985;Santa Tereza;Floresta;300;100;106;43;100;200
6986;Santa Tereza;Glória;583;200;220;37;300;283
6987;Santa Tereza;Guarujá;100;50;0;0;100;0
6988;Santa Tereza;Higienópolis;125;50;45;14;50;75
6989;Santa Tereza;Humaitá;100;50;27;2;50;50
6990;Santa Tereza;Hípica;0;0;0;0;0;0
6991;Santa Tereza;Independência;195;50;83;30;50;145
6992;Santa Tereza;Ipanema;463;50;66;25;350;113
6993;Santa Tereza;Jardim Botânico;360;100;142;41;100;260
6994;Santa Tereza;Jardim Carvalho;63;0;32;15;0;63
6995;Santa Tereza;Jardim Europa;63;0;28;17;0;63
6996;Santa Tereza;Jardim Floresta;50;0;27;7;0;50
6997;Santa Tereza;Jardim Isabel;200;50;63;12;100;100
6998;Santa Tereza;Jardim Itú;281;100;52;15;200;81
6999;Santa Tereza;Jardim Leopoldina;160;50;64;18;50;110
7000;Santa Tereza;Jardim Lindóia;150;0;104;28;50;100
7001;Santa Tereza;Jardim Sabará;120;50;40;14;50;70
7002;Santa Tereza;Jardim São Pedro;50;0;29;9;0;50
7003;Santa Tereza;Jardim do Salso;100;0;33;10;50;50
7004;Santa Tereza;Lageado;250;100;87;29;100;150
7005;Santa Tereza;Lami;150;0;61;14;50;100
7006;Santa Tereza;Lomba do Pinheiro;212;50;99;23;50;162
7007;Santa Tereza;Medianeira;5203;2250;796;182;4200;1003
7008;Santa Tereza;Menino Deus;2154;200;913;318;700;1454
7009;Santa Tereza;Moinhos de Vento;177;0;71;38;50;127
7010;Santa Tereza;Mont'Serrat;157;50;67;21;50;107
7011;Santa Tereza;Morro Santana;328;100;78;23;200;128
7012;Santa Tereza;Mário Quintana;194;50;98;12;100;94
7013;Santa Tereza;Navegantes;50;0;26;14;0;50
7014;Santa Tereza;Nonoai;5358;500;2750;890;600;4758
7015;Santa Tereza;Parque Santa Fé;76;0;41;13;0;76
7016;Santa Tereza;Partenon;466;50;192;51;150;316
7017;Santa Tereza;Passo D'Areia;168;100;6;6;150;18
7018;Santa Tereza;Passo das Pedras;65;0;37;15;0;65
7019;Santa Tereza;Pedra Redonda;100;0;31;10;50;50
7020;Santa Tereza;Petrópolis;318;0;121;55;100;218
7021;Santa Tereza;Pitinga;150;0;62;19;50;100
7022;Santa Tereza;Ponta Grossa;220;0;130;34;0;220
7023;Santa Tereza;Praia de Belas;596;200;143;54;350;246
7024;Santa Tereza;Restinga;186;50;81;17;50;136
7025;Santa Tereza;Rio Branco;305;0;145;61;50;255
7026;Santa Tereza;Rubem Berta;450;200;105;24;350;100
7027;Santa Tereza;Santa Cecília;700;200;83;27;550;150
7028;Santa Tereza;Santa Maria Goretti;350;150;64;17;250;100
7029;Santa Tereza;Santa Rosa de Lima;460;150;140;39;200;260
7030;Santa Tereza;Santa Tereza;6343;500;3022;937;1200;5143
7031;Santa Tereza;Santana;1443;650;246;62;1100;343
7032;Santa Tereza;Santo Antônio;618;250;179;44;400;218
7033;Santa Tereza;Sarandi;311;0;163;79;0;311
7034;Santa Tereza;Serraria;50;0;29;7;0;50
7035;Santa Tereza;São Caetano;300;0;161;70;0;300
7036;Santa Tereza;São Geraldo;100;50;28;9;50;50
7037;Santa Tereza;São José;72;50;11;5;50;22
7038;Santa Tereza;São João;150;50;61;21;50;100
7039;Santa Tereza;São Sebastião;100;0;59;14;0;100
7040;Santa Tereza;Sétimo Céu;150;0;89;35;0;150
7041;Santa Tereza;Teresópolis;993;300;335;85;500;493
7042;Santa Tereza;Tristeza;734;100;193;67;400;334
7043;Santa Tereza;Três Figueiras;300;100;55;14;200;100
7044;Santa Tereza;Vila Assunção;250;50;54;17;150;100
7045;Santa Tereza;Vila Conceição;100;0;64;16;0;100
7046;Santa Tereza;Vila Ipiranga;106;0;27;15;50;56
7047;Santa Tereza;Vila Jardim;285;50;105;39;100;185
7048;Santa Tereza;Vila João Pessoa;350;100;114;39;150;200
7049;Santa Tereza;Vila Nova;324;50;174;42;100;224
7050;Santana;Aberta dos Morros;150;100;29;17;100;50
7051;Santana;Agronomia;0;0;0;0;0;0
7052;Santana;Anchieta;0;0;0;0;0;0
7053;Santana;Arquipélago;0;0;0;0;0;0
7054;Santana;Auxiliadora;389;50;104;60;200;189
7055;Santana;Azenha;642;50;280;120;200;442
7056;Santana;Bela Vista;424;150;59;34;300;124
7057;Santana;Belém Novo;0;0;0;0;0;0
7058;Santana;Belém Velho;39;0;21;9;0;39
7059;Santana;Boa Vista;200;0;77;52;50;150
7060;Santana;Boa Vista do Sul;150;50;24;11;100;50
7061;Santana;Bom Fim;1198;200;399;231;398;800
7062;Santana;Bom Jesus;166;50;37;13;100;66
7063;Santana;Camaquã;155;0;104;0;150;5
7064;Santana;Campo Novo;50;0;28;19;0;50
7065;Santana;Cascata;223;0;126;19;100;123
7066;Santana;Cavalhada;268;0;125;22;150;118
7067;Santana;Cel. Aparício Borges;121;50;36;27;50;71
7068;Santana;Centro Histórico;541;0;146;72;250;291
7069;Santana;Chapéu do Sol;150;0;80;35;0;150
7070;Santana;Chácara das Pedras;150;0;83;43;0;150
7071;Santana;Cidade Baixa;5696;150;2919;1543;350;5346
7072;Santana;Costa e Silva;112;0;38;19;50;62
7073;Santana;Cristal;292;50;85;31;150;142
7074;Santana;Cristo Redentor;114;50;29;14;50;64
7075;Santana;Espírito Santo;152;0;59;38;50;102
7076;Santana;Extrema;0;0;0;0;0;0
7077;Santana;Farrapos;4589;0;2569;1127;0;4589
7078;Santana;Farroupilha;5150;1100;824;442;3700;1450
7079;Santana;Floresta;511;100;164;54;300;211
7080;Santana;Glória;150;0;27;12;100;50
7081;Santana;Guarujá;50;0;30;10;0;50
7082;Santana;Higienópolis;57;50;4;1;50;7
7083;Santana;Humaitá;200;50;79;42;50;150
7084;Santana;Hípica;100;0;26;10;50;50
7085;Santana;Independência;450;100;26;12;400;50
7086;Santana;Ipanema;114;0;52;30;0;114
7087;Santana;Jardim Botânico;190;0;100;60;0;190
7088;Santana;Jardim Carvalho;102;0;57;28;0;102
7089;Santana;Jardim Europa;100;50;24;24;50;50
7090;Santana;Jardim Floresta;100;0;56;27;0;100
7091;Santana;Jardim Isabel;50;50;0;0;50;0
7092;Santana;Jardim Itú;150;50;75;15;100;50
7093;Santana;Jardim Leopoldina;14;0;9;1;0;14
7094;Santana;Jardim Lindóia;50;0;29;18;0;50
7095;Santana;Jardim Sabará;19;0;10;5;0;19
7096;Santana;Jardim São Pedro;25;0;12;10;0;25
7097;Santana;Jardim do Salso;311;100;59;32;200;111
7098;Santana;Lageado;250;50;62;29;150;100
7099;Santana;Lami;100;0;39;32;0;100
7100;Santana;Lomba do Pinheiro;115;0;6;3;100;15
7101;Santana;Medianeira;625;150;177;96;300;325
7102;Santana;Menino Deus;932;150;397;177;330;602
7103;Santana;Moinhos de Vento;326;50;104;37;150;176
7104;Santana;Mont'Serrat;662;200;85;49;500;162
7105;Santana;Morro Santana;143;0;25;6;100;43
7106;Santana;Mário Quintana;205;50;66;26;100;105
7107;Santana;Navegantes;200;100;27;14;150;50
7108;Santana;Nonoai;279;100;90;19;200;79
7109;Santana;Parque Santa Fé;150;0;49;27;50;100
7110;Santana;Partenon;1295;300;350;139;700;595
7111;Santana;Passo D'Areia;119;0;38;19;50;69
7112;Santana;Passo das Pedras;91;50;24;5;50;41
7113;Santana;Pedra Redonda;100;0;0;0;100;0
7114;Santana;Petrópolis;787;200;260;109;400;387
7115;Santana;Pitinga;25;0;11;2;0;25
7116;Santana;Ponta Grossa;100;0;26;17;50;50
7117;Santana;Praia de Belas;350;0;171;75;50;300
7118;Santana;Restinga;202;0;61;19;100;102
7119;Santana;Rio Branco;431;150;123;56;200;231
7120;Santana;Rubem Berta;178;50;39;23;100;78
7121;Santana;Santa Cecília;694;200;148;53;450;244
7122;Santana;Santa Maria Goretti;150;50;22;19;100;50
7123;Santana;Santa Rosa de Lima;76;0;18;2;50;26
7124;Santana;Santa Tereza;1391;650;208;71;1100;291
7125;Santana;Santana;2408;200;1017;517;800;1608
7126;Santana;Santo Antônio;675;100;281;109;250;425
7127;Santana;Sarandi;96;0;48;28;0;96
7128;Santana;Serraria;100;0;54;18;0;100
7129;Santana;São Caetano;0;0;0;0;0;0
7130;Santana;São Geraldo;450;100;92;36;300;150
7131;Santana;São José;212;50;7;2;200;12
7132;Santana;São João;175;100;45;21;100;75
7133;Santana;São Sebastião;150;50;24;15;100;50
7134;Santana;Sétimo Céu;50;0;0;0;50;0
7135;Santana;Teresópolis;179;50;99;19;100;79
7136;Santana;Tristeza;116;0;38;20;50;66
7137;Santana;Três Figueiras;319;150;65;30;200;119
7138;Santana;Vila Assunção;100;100;0;0;100;0
7139;Santana;Vila Conceição;0;0;0;0;0;0
7140;Santana;Vila Ipiranga;203;0;112;24;100;103
7141;Santana;Vila Jardim;63;0;37;23;0;63
7142;Santana;Vila João Pessoa;230;50;75;33;100;130
7143;Santana;Vila Nova;259;100;37;8;200;59
7144;Santo Antônio;Aberta dos Morros;119;0;67;26;0;119
7145;Santo Antônio;Agronomia;200;0;95;28;50;150
7146;Santo Antônio;Anchieta;0;0;0;0;0;0
7147;Santo Antônio;Arquipélago;69;0;9;5;50;19
7148;Santo Antônio;Auxiliadora;102;0;29;15;50;52
7149;Santo Antônio;Azenha;1480;400;438;147;850;630
7150;Santo Antônio;Bela Vista;213;0;69;28;100;113
7151;Santo Antônio;Belém Novo;0;0;0;0;0;0
7152;Santo Antônio;Belém Velho;107;0;38;16;50;57
7153;Santo Antônio;Boa Vista;0;0;0;0;0;0
7154;Santo Antônio;Boa Vista do Sul;0;0;0;0;0;0
7155;Santo Antônio;Bom Fim;229;50;19;8;200;29
7156;Santo Antônio;Bom Jesus;87;50;21;6;50;37
7157;Santo Antônio;Camaquã;100;0;0;0;100;0
7158;Santo Antônio;Campo Novo;61;0;34;16;0;61
7159;Santo Antônio;Cascata;193;50;23;6;150;43
7160;Santo Antônio;Cavalhada;274;50;97;46;100;174
7161;Santo Antônio;Cel. Aparício Borges;255;0;113;49;50;205
7162;Santo Antônio;Centro Histórico;222;100;34;22;150;72
7163;Santo Antônio;Chapéu do Sol;0;0;0;0;0;0
7164;Santo Antônio;Chácara das Pedras;50;0;23;11;0;50
7165;Santo Antônio;Cidade Baixa;502;200;30;14;450;52
7166;Santo Antônio;Costa e Silva;75;50;20;1;50;25
7167;Santo Antônio;Cristal;148;100;28;8;100;48
7168;Santo Antônio;Cristo Redentor;23;0;12;5;0;23
7169;Santo Antônio;Espírito Santo;0;0;0;0;0;0
7170;Santo Antônio;Extrema;0;0;0;0;0;0
7171;Santo Antônio;Farrapos;9948;2284;4519;1901;1755;5072
7172;Santo Antônio;Farroupilha;50;0;29;13;0;50
7173;Santo Antônio;Floresta;199;0;96;34;50;149
7174;Santo Antônio;Glória;326;50;74;29;200;126
7175;Santo Antônio;Guarujá;0;0;0;0;0;0
7176;Santo Antônio;Higienópolis;100;50;35;9;50;50
7177;Santo Antônio;Humaitá;150;50;60;22;50;100
7178;Santo Antônio;Hípica;262;0;144;64;0;262
7179;Santo Antônio;Independência;69;0;59;8;50;19
7180;Santo Antônio;Ipanema;76;0;44;15;0;76
7181;Santo Antônio;Jardim Botânico;242;100;80;30;100;142
7182;Santo Antônio;Jardim Carvalho;376;150;48;33;250;126
7183;Santo Antônio;Jardim Europa;100;50;23;16;50;50
7184;Santo Antônio;Jardim Floresta;50;50;0;0;50;0
7185;Santo Antônio;Jardim Isabel;0;0;0;0;0;0
7186;Santo Antônio;Jardim Itú;50;0;33;8;0;50
7187;Santo Antônio;Jardim Leopoldina;107;50;5;1;100;7
7188;Santo Antônio;Jardim Lindóia;50;0;30;14;0;50
7189;Santo Antônio;Jardim Sabará;11;0;9;2;0;11
7190;Santo Antônio;Jardim São Pedro;50;0;23;12;0;50
7191;Santo Antônio;Jardim do Salso;100;50;28;10;50;50
7192;Santo Antônio;Lageado;50;50;0;0;50;0
7193;Santo Antônio;Lami;0;0;0;0;0;0
7194;Santo Antônio;Lomba do Pinheiro;67;0;31;22;0;67
7195;Santo Antônio;Medianeira;1975;800;475;209;1150;825
7196;Santo Antônio;Menino Deus;494;100;95;56;300;194
7197;Santo Antônio;Moinhos de Vento;100;50;28;19;50;50
7198;Santo Antônio;Mont'Serrat;120;50;10;5;100;20
7199;Santo Antônio;Morro Santana;63;0;33;15;0;63
7200;Santo Antônio;Mário Quintana;105;0;66;14;0;105
7201;Santo Antônio;Navegantes;50;0;50;0;50;0
7202;Santo Antônio;Nonoai;527;100;266;86;150;377
7203;Santo Antônio;Parque Santa Fé;50;0;33;9;0;50
7204;Santo Antônio;Partenon;3932;300;1934;805;450;3482
7205;Santo Antônio;Passo D'Areia;64;0;5;4;50;14
7206;Santo Antônio;Passo das Pedras;14;0;8;1;0;14
7207;Santo Antônio;Pedra Redonda;0;0;0;0;0;0
7208;Santo Antônio;Petrópolis;412;0;237;107;0;412
7209;Santo Antônio;Pitinga;0;0;0;0;0;0
7210;Santo Antônio;Ponta Grossa;100;50;0;0;100;0
7211;Santo Antônio;Praia de Belas;119;50;42;11;50;69
7212;Santo Antônio;Restinga;157;50;59;17;50;107
7213;Santo Antônio;Rio Branco;398;0;133;39;250;148
7214;Santo Antônio;Rubem Berta;36;0;11;17;0;36
7215;Santo Antônio;Santa Cecília;361;0;87;43;200;161
7216;Santo Antônio;Santa Maria Goretti;0;0;0;0;0;0
7217;Santo Antônio;Santa Rosa de Lima;0;0;0;0;0;0
7218;Santo Antônio;Santa Tereza;568;250;155;33;400;168
7219;Santo Antônio;Santana;834;100;381;147;250;584
7220;Santo Antônio;Santo Antônio;1761;700;361;106;1300;461
7221;Santo Antônio;Sarandi;350;50;130;64;100;250
7222;Santo Antônio;Serraria;0;0;0;0;0;0
7223;Santo Antônio;São Caetano;100;0;26;10;50;50
7224;Santo Antônio;São Geraldo;0;0;0;0;0;0
7225;Santo Antônio;São José;206;50;59;20;100;106
7226;Santo Antônio;São João;175;0;13;4;150;25
7227;Santo Antônio;São Sebastião;75;0;43;16;0;75
7228;Santo Antônio;Sétimo Céu;0;0;0;0;0;0
7229;Santo Antônio;Teresópolis;250;50;83;39;100;150
7230;Santo Antônio;Tristeza;181;50;46;25;100;81
7231;Santo Antônio;Três Figueiras;111;0;29;17;50;61
7232;Santo Antônio;Vila Assunção;0;0;0;0;0;0
7233;Santo Antônio;Vila Conceição;0;0;0;0;0;0
7234;Santo Antônio;Vila Ipiranga;44;0;31;9;0;44
7235;Santo Antônio;Vila Jardim;4;0;3;1;0;4
7236;Santo Antônio;Vila João Pessoa;201;100;1;0;200;1
7237;Santo Antônio;Vila Nova;167;50;66;33;50;117
7238;Sarandi;Aberta dos Morros;200;0;55;25;100;100
7239;Sarandi;Agronomia;100;0;36;12;50;50
7240;Sarandi;Anchieta;1600;0;873;436;50;1550
7241;Sarandi;Arquipélago;250;0;110;47;50;200
7242;Sarandi;Auxiliadora;101;50;0;0;100;1
7243;Sarandi;Azenha;300;50;121;50;100;200
7244;Sarandi;Bela Vista;102;0;49;26;0;102
7245;Sarandi;Belém Novo;100;50;27;14;50;50
7246;Sarandi;Belém Velho;110;0;64;19;0;110
7247;Sarandi;Boa Vista;250;50;114;65;50;200
7248;Sarandi;Boa Vista do Sul;450;0;170;70;150;300
7249;Sarandi;Bom Fim;300;50;150;64;50;250
7250;Sarandi;Bom Jesus;411;0;169;75;100;311
7251;Sarandi;Camaquã;302;0;167;81;0;302
7252;Sarandi;Campo Novo;600;0;282;122;100;500
7253;Sarandi;Cascata;250;100;51;26;150;100
7254;Sarandi;Cavalhada;565;0;265;104;100;465
7255;Sarandi;Cel. Aparício Borges;65;0;39;16;0;65
7256;Sarandi;Centro Histórico;209;0;62;32;100;109
7257;Sarandi;Chapéu do Sol;100;0;59;25;0;100
7258;Sarandi;Chácara das Pedras;400;100;105;54;200;200
7259;Sarandi;Cidade Baixa;301;0;120;47;100;201
7260;Sarandi;Costa e Silva;1460;250;561;202;500;960
7261;Sarandi;Cristal;313;0;143;62;50;263
7262;Sarandi;Cristo Redentor;415;0;199;99;50;365
7263;Sarandi;Espírito Santo;100;0;55;26;0;100
7264;Sarandi;Extrema;150;50;49;34;50;100
7265;Sarandi;Farrapos;22797;4957;9834;4984;5319;9822
7266;Sarandi;Farroupilha;250;0;105;56;50;200
7267;Sarandi;Floresta;200;50;84;41;50;150
7268;Sarandi;Glória;550;50;219;106;150;400
7269;Sarandi;Guarujá;150;0;52;30;50;100
7270;Sarandi;Higienópolis;350;0;196;82;0;350
7271;Sarandi;Humaitá;500;0;200;95;150;350
7272;Sarandi;Hípica;100;50;35;6;50;50
7273;Sarandi;Independência;400;150;76;47;250;150
7274;Sarandi;Ipanema;158;0;86;49;0;158
7275;Sarandi;Jardim Botânico;210;0;114;59;0;210
7276;Sarandi;Jardim Carvalho;301;50;51;29;200;101
7277;Sarandi;Jardim Europa;950;50;450;228;100;850
7278;Sarandi;Jardim Floresta;700;50;206;88;400;300
7279;Sarandi;Jardim Isabel;100;50;26;14;50;50
7280;Sarandi;Jardim Itú;600;100;267;141;100;500
7281;Sarandi;Jardim Leopoldina;510;50;178;97;150;360
7282;Sarandi;Jardim Lindóia;1400;200;505;252;450;950
7283;Sarandi;Jardim Sabará;350;50;153;84;50;300
7284;Sarandi;Jardim São Pedro;550;150;216;83;150;400
7285;Sarandi;Jardim do Salso;100;0;55;28;0;100
7286;Sarandi;Lageado;50;0;0;0;50;0
7287;Sarandi;Lami;150;0;82;10;100;50
7288;Sarandi;Lomba do Pinheiro;308;50;61;20;200;108
7289;Sarandi;Medianeira;200;50;29;14;150;50
7290;Sarandi;Menino Deus;364;0;191;94;0;364
7291;Sarandi;Moinhos de Vento;50;0;29;14;0;50
7292;Sarandi;Mont'Serrat;150;100;0;0;150;0
7293;Sarandi;Morro Santana;214;0;108;38;100;114
7294;Sarandi;Mário Quintana;299;50;98;37;100;199
7295;Sarandi;Navegantes;50;50;0;0;50;0
7296;Sarandi;Nonoai;601;50;215;123;200;401
7297;Sarandi;Parque Santa Fé;1300;200;547;269;300;1000
7298;Sarandi;Partenon;411;50;152;72;150;261
7299;Sarandi;Passo D'Areia;565;0;218;137;100;465
7300;Sarandi;Passo das Pedras;562;100;113;49;350;212
7301;Sarandi;Pedra Redonda;50;0;29;13;0;50
7302;Sarandi;Petrópolis;365;100;9;4;350;15
7303;Sarandi;Pitinga;50;0;27;9;0;50
7304;Sarandi;Ponta Grossa;50;0;0;0;50;0
7305;Sarandi;Praia de Belas;250;0;115;52;50;200
7306;Sarandi;Restinga;315;0;173;53;0;315
7307;Sarandi;Rio Branco;259;0;128;84;0;259
7308;Sarandi;Rubem Berta;1152;200;466;235;300;852
7309;Sarandi;Santa Cecília;250;0;99;63;50;200
7310;Sarandi;Santa Maria Goretti;450;50;189;82;100;350
7311;Sarandi;Santa Rosa de Lima;8250;750;3567;1415;2200;6050
7312;Sarandi;Santa Tereza;465;0;247;115;0;465
7313;Sarandi;Santana;210;0;109;60;0;210
7314;Sarandi;Santo Antônio;350;50;137;59;100;250
7315;Sarandi;Sarandi;11149;3500;2714;1145;7200;3949
7316;Sarandi;Serraria;150;50;29;14;100;50
7317;Sarandi;São Caetano;200;50;66;45;50;150
7318;Sarandi;São Geraldo;350;0;126;43;200;150
7319;Sarandi;São José;208;0;57;26;100;108
7320;Sarandi;São João;250;50;50;0;250;0
7321;Sarandi;São Sebastião;900;50;417;190;150;750
7322;Sarandi;Sétimo Céu;250;200;0;0;250;0
7323;Sarandi;Teresópolis;200;50;53;33;100;100
7324;Sarandi;Tristeza;110;0;63;31;0;110
7325;Sarandi;Três Figueiras;300;100;111;59;100;200
7326;Sarandi;Vila Assunção;50;0;25;14;0;50
7327;Sarandi;Vila Conceição;50;0;33;10;0;50
7328;Sarandi;Vila Ipiranga;200;50;53;28;100;100
7329;Sarandi;Vila Jardim;559;100;175;89;250;309
7330;Sarandi;Vila João Pessoa;50;0;25;14;0;50
7331;Sarandi;Vila Nova;451;50;190;85;100;351
7332;Serraria;Aberta dos Morros;450;150;92;29;300;150
7333;Serraria;Agronomia;50;0;34;12;0;50
7334;Serraria;Anchieta;0;0;0;0;0;0
7335;Serraria;Arquipélago;100;50;23;8;50;50
7336;Serraria;Auxiliadora;2;0;0;0;0;2
7337;Serraria;Azenha;0;0;0;0;0;0
7338;Serraria;Bela Vista;3;0;2;0;0;3
7339;Serraria;Belém Novo;250;50;94;27;100;150
7340;Serraria;Belém Velho;104;0;71;15;0;104
7341;Serraria;Boa Vista;50;50;0;0;50;0
7342;Serraria;Boa Vista do Sul;50;50;0;0;50;0
7343;Serraria;Bom Fim;0;0;0;0;0;0
7344;Serraria;Bom Jesus;57;0;45;11;0;57
7345;Serraria;Camaquã;204;0;83;31;50;154
7346;Serraria;Campo Novo;400;100;117;44;200;200
7347;Serraria;Cascata;0;0;0;0;0;0
7348;Serraria;Cavalhada;615;150;270;85;150;465
7349;Serraria;Cel. Aparício Borges;117;0;65;20;0;117
7350;Serraria;Centro Histórico;4;0;1;3;0;4
7351;Serraria;Chapéu do Sol;150;0;64;19;50;100
7352;Serraria;Chácara das Pedras;0;0;0;0;0;0
7353;Serraria;Cidade Baixa;3;0;2;0;0;3
7354;Serraria;Costa e Silva;157;0;57;16;50;107
7355;Serraria;Cristal;218;0;134;42;0;218
7356;Serraria;Cristo Redentor;58;0;33;9;0;58
7357;Serraria;Espírito Santo;1250;300;391;139;600;650
7358;Serraria;Extrema;0;0;0;0;0;0
7359;Serraria;Farrapos;100;0;71;14;0;100
7360;Serraria;Farroupilha;0;0;0;0;0;0
7361;Serraria;Floresta;50;0;0;0;50;0
7362;Serraria;Glória;252;0;55;22;150;102
7363;Serraria;Guarujá;1350;550;301;90;850;500
7364;Serraria;Higienópolis;51;0;32;15;0;51
7365;Serraria;Humaitá;0;0;0;0;0;0
7366;Serraria;Hípica;500;0;223;63;150;350
7367;Serraria;Independência;100;50;34;6;50;50
7368;Serraria;Ipanema;703;100;278;97;200;503
7369;Serraria;Jardim Botânico;57;0;32;16;0;57
7370;Serraria;Jardim Carvalho;152;50;34;5;100;52
7371;Serraria;Jardim Europa;0;0;0;0;0;0
7372;Serraria;Jardim Floresta;0;0;0;0;0;0
7373;Serraria;Jardim Isabel;0;0;0;0;0;0
7374;Serraria;Jardim Itú;151;50;74;18;50;101
7375;Serraria;Jardim Leopoldina;54;0;33;6;0;54
7376;Serraria;Jardim Lindóia;0;0;0;0;0;0
7377;Serraria;Jardim Sabará;0;0;0;0;0;0
7378;Serraria;Jardim São Pedro;0;0;0;0;0;0
7379;Serraria;Jardim do Salso;0;0;0;0;0;0
7380;Serraria;Lageado;50;0;31;13;0;50
7381;Serraria;Lami;0;0;0;0;0;0
7382;Serraria;Lomba do Pinheiro;53;0;32;10;0;53
7383;Serraria;Medianeira;150;0;93;31;0;150
7384;Serraria;Menino Deus;118;0;42;14;50;68
7385;Serraria;Moinhos de Vento;50;50;0;0;50;0
7386;Serraria;Mont'Serrat;0;0;0;0;0;0
7387;Serraria;Morro Santana;8;0;6;1;0;8
7388;Serraria;Mário Quintana;67;0;38;10;0;67
7389;Serraria;Navegantes;100;0;50;17;0;100
7390;Serraria;Nonoai;53;50;1;2;50;3
7391;Serraria;Parque Santa Fé;0;0;0;0;0;0
7392;Serraria;Partenon;358;50;103;39;150;208
7393;Serraria;Passo D'Areia;64;0;16;29;0;64
7394;Serraria;Passo das Pedras;58;0;37;9;0;58
7395;Serraria;Pedra Redonda;100;0;58;21;0;100
7396;Serraria;Petrópolis;167;100;42;22;100;67
7397;Serraria;Pitinga;0;0;0;0;0;0
7398;Serraria;Ponta Grossa;1100;200;438;100;400;700
7399;Serraria;Praia de Belas;0;0;0;0;0;0
7400;Serraria;Restinga;214;0;132;29;0;214
7401;Serraria;Rio Branco;3;0;1;2;0;3
7402;Serraria;Rubem Berta;103;100;2;0;100;3
7403;Serraria;Santa Cecília;0;0;0;0;0;0
7404;Serraria;Santa Maria Goretti;0;0;0;0;0;0
7405;Serraria;Santa Rosa de Lima;51;0;29;11;0;51
7406;Serraria;Santa Tereza;66;0;39;11;0;66
7407;Serraria;Santana;106;0;59;18;0;106
7408;Serraria;Santo Antônio;0;0;0;0;0;0
7409;Serraria;Sarandi;164;50;38;18;100;64
7410;Serraria;Serraria;3094;1000;590;170;2194;900
7411;Serraria;São Caetano;0;0;0;0;0;0
7412;Serraria;São Geraldo;50;0;20;15;0;50
7413;Serraria;São José;55;0;32;8;0;55
7414;Serraria;São João;50;0;29;16;0;50
7415;Serraria;São Sebastião;50;0;0;0;50;0
